VIV_SEL,HOGAR,ND_TIPO,BPCOD,R_SEL,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_23,BP1_31,BP1_35_1,BP1_35_2,BP1_35_3,BP1_35_4,BP1_35_5,BP1_35_6,BP1_35_7,BP1_35_8,BP1_35_9,BP1_35_10,BP1_35_11,BP1_35_99,BP1_36,BP1_37,BP1_38,FAC_DEL,DOM,EST,UPM
2,1,1,2,2,9,1,1,2,5,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,50000,0,160,1,2,91
2,1,1,8,2,6,1,1,1,2,1,1,1,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,320,1,2,91
3,1,1,5,3,6,1,1,2,3,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2500,0,480,1,2,91
3,1,2,5,3,12,1,1,2,3,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2500,0,480,1,2,91
4,1,1,2,1,11,1,1,4,1,2,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,700,0,160,1,2,91
5,1,1,4,1,1,1,1,1,6,2,1,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,500,0,237,1,1,92
1,1,1,3,1,4,1,1,2,2,2,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18000,0,169,1,2,93
1,1,1,2,1,11,1,1,4,1,2,1,1,2,4,2,1,1,1,0,0,0,0,1,1,0,0,0,1,1500,0,172,1,1,94
2,1,1,3,1,11,1,1,4,2,1,2,1,2,3,2,0,0,1,1,0,0,0,1,1,0,0,0,1,4000,0,172,1,1,94
1,1,1,2,3,8,1,1,2,1,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,600,0,177,1,1,95
1,1,2,2,3,12,1,1,4,1,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,650,0,177,1,1,95
3,1,1,2,3,2,1,1,3,4,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,200,0,177,1,1,95
5,1,1,3,1,9,1,1,2,2,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,45000,0,177,1,1,95
5,1,1,7,1,9,1,1,2,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,16000,0,354,1,1,95
2,1,1,1,6,11,1,1,4,1,2,1,1,2,4,2,0,0,1,1,0,0,1,1,1,0,0,0,1,54000,0,187,1,3,96
2,1,2,1,6,5,1,1,4,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,30000,0,187,1,3,96
4,1,1,2,1,9,1,1,2,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1000,0,187,1,3,96
4,1,1,6,1,2,1,1,2,2,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,374,1,3,96
4,1,1,8,1,11,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,374,1,3,96
5,1,1,4,1,11,1,1,3,1,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,0,1,0,1,700,1000,374,1,3,96
1,1,1,2,1,5,1,1,4,1,2,1,1,2,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1000,0,184,1,2,97
1,1,1,3,1,1,1,1,3,2,2,1,1,2,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,5000,0,184,1,2,97
1,1,2,2,1,10,1,1,1,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,184,1,2,97
1,1,2,3,1,6,1,1,3,2,2,1,1,2,4,2,0,0,1,0,0,0,0,1,0,0,0,0,1,5000,0,184,1,2,97
4,1,1,8,1,11,1,1,2,1,1,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,184,1,2,97
2,1,1,8,1,12,1,1,1,2,1,2,1,1,4,2,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,519,1,2,98
1,1,1,2,4,5,1,1,3,1,2,1,1,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1200,0,176,1,3,9
1,1,1,3,4,1,1,1,1,2,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,80000,0,176,1,3,9
1,1,2,2,4,1,1,1,1,1,2,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,1,400,0,176,1,3,9
2,1,1,2,2,3,1,1,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,176,1,3,9
3,1,1,8,2,12,1,1,3,4,1,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,704,1,3,9
4,1,1,9,5,9,1,1,2,1,2,2,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1735,1,3,100
1,1,1,1,3,4,1,1,3,1,2,1,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,15000,0,176,1,1,101
1,1,1,2,3,12,1,1,9,1,2,1,1,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,10000,0,176,1,1,101
3,1,1,2,1,8,1,1,4,1,2,1,1,2,6,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1200,0,188,1,1,102
3,1,1,8,1,9,1,1,3,2,1,1,1,2,6,2,1,1,1,1,0,1,1,1,1,0,0,0,3,0,0,752,1,1,102
3,1,2,2,1,11,1,1,4,1,2,1,1,2,6,2,1,1,1,1,0,1,1,1,0,0,0,0,1,700,0,188,1,1,102
5,1,1,2,1,2,1,1,2,1,2,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0,0,0,1,32000,0,188,1,1,102
5,1,2,2,1,6,1,1,3,1,2,1,1,2,4,2,0,1,0,0,0,0,0,1,1,0,0,0,1,3000,0,188,1,1,102
5,1,3,2,1,11,1,1,3,1,2,1,1,2,4,2,0,1,1,1,0,0,0,1,0,0,0,0,1,2500,0,188,1,1,102
2,1,1,10,1,10,1,1,3,1,2,2,1,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,162,1,2,103
5,1,1,6,3,3,1,1,3,4,2,1,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2000,0,648,1,2,103
2,1,1,2,1,5,1,1,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,176,1,1,104
2,1,2,2,1,5,1,1,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,176,1,1,104
2,1,3,2,1,5,1,1,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,176,1,1,104
2,1,1,2,1,12,1,1,3,1,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3500,0,175,1,2,105
3,1,1,9,1,10,1,1,3,1,2,1,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,350,1,2,105
5,1,1,2,1,7,1,1,1,1,2,1,1,2,5,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2000,0,175,1,2,105
5,1,1,3,1,7,1,1,2,2,2,1,1,2,6,1,0,0,0,0,0,0,0,1,1,0,0,0,1,10000,0,175,1,2,105
2,1,1,10,1,10,1,1,2,1,2,2,1,2,5,2,1,1,1,1,1,1,1,1,1,0,0,0,2,0,500,549,1,1,107
3,1,1,3,1,2,1,1,1,2,2,1,1,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4000,0,183,1,1,107
3,1,1,4,1,4,1,1,4,1,2,2,1,2,99,2,0,1,0,0,0,0,1,0,0,0,0,0,2,100,250,366,1,1,107
3,1,2,3,1,11,1,1,1,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,6000,0,183,1,1,107
3,1,2,4,1,5,1,1,3,1,2,1,1,2,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1,300,0,366,1,1,107
3,1,3,4,1,11,1,1,2,1,2,2,1,2,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1,30,0,366,1,1,107
3,1,4,4,1,12,1,1,3,1,2,2,1,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,200,0,366,1,1,107
4,2,1,2,1,8,1,1,4,1,2,1,1,2,6,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1000,0,183,1,1,107
3,1,1,1,2,11,19,39,2,1,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,160,1,3,108
4,1,1,4,1,7,1,1,2,9,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,5000,0,160,1,3,108
4,1,1,11,1,6,1,2,3,7,2,2,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,30000,12000,160,1,3,108
5,1,1,8,1,2,1,1,2,2,1,2,1,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,480,1,3,108
5,1,2,8,1,11,1,1,1,2,1,2,1,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,480,1,3,108
4,1,1,2,1,2,1,1,4,1,2,1,1,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2000,0,182,1,2,109
2,1,1,2,3,5,1,1,3,1,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1200,0,169,1,2,110
2,1,1,9,3,3,1,1,3,1,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,507,1,2,110
3,1,1,3,1,12,1,1,4,2,2,1,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,163,1,2,111
4,1,1,3,2,7,1,1,3,2,2,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,206,1,1,112
4,1,1,4,2,3,1,1,1,1,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,412,1,1,112
5,1,1,3,3,10,1,1,3,2,2,1,1,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,206,1,1,112
4,1,1,2,6,6,1,1,4,1,2,1,1,1,4,2,0,1,1,1,0,1,1,1,0,0,0,0,1,5000,0,159,1,2,114
5,1,1,2,4,3,1,1,4,1,2,1,1,2,4,2,0,1,0,1,1,0,0,1,0,0,0,0,1,1000,0,159,1,2,114
1,1,1,8,2,10,1,1,2,2,1,1,1,1,4,2,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,399,1,1,116
4,1,1,2,3,1,1,1,2,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,800,0,133,1,1,116
4,1,2,2,3,8,1,1,4,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,800,0,133,1,1,116
2,1,1,1,2,3,1,1,1,5,1,2,1,2,8,1,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,176,1,3,117
2,1,1,2,2,2,1,1,1,1,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,170,1,1,119
3,1,1,2,1,6,1,1,2,1,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1200,0,170,1,1,119
5,1,1,2,1,11,1,1,3,1,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,170,1,1,119
1,1,1,4,4,11,1,1,2,1,2,2,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2500,0,696,1,3,120
2,1,1,2,1,8,1,1,2,1,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,0,0,0,1,60000,0,174,1,3,121
2,1,1,3,1,9,1,1,2,2,1,2,1,2,4,1,1,1,1,1,1,1,0,1,1,0,0,0,5,8569,381,174,1,3,121
2,1,1,9,1,1,1,1,2,8,2,2,1,2,4,2,1,1,1,1,1,1,1,1,1,0,0,0,3,0,5000,174,1,3,121
3,1,1,3,3,2,1,1,2,2,2,1,1,1,4,2,0,0,0,1,0,0,0,1,1,0,0,0,1,20000,0,174,1,3,121
4,1,1,2,1,4,1,1,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,0,204,1,1,122
4,1,1,12,1,8,1,1,1,1,2,2,2,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2000,408,1,1,122
3,1,1,3,1,12,1,1,3,2,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,173,1,2,123
2,1,1,3,1,2,1,1,3,2,2,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,15000,0,181,1,2,124
5,1,1,2,1,1,1,1,4,1,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,0,165,1,1,125
5,1,2,2,1,6,1,1,4,1,2,1,1,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,300,0,165,1,1,125
2,1,1,2,5,3,1,1,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,500,0,184,1,2,126
3,1,1,3,1,3,1,1,2,2,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,10000,0,188,1,1,127
5,1,1,1,2,5,1,1,3,1,2,1,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,4000,0,188,1,1,127
1,1,1,5,3,2,1,1,4,2,2,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,510,1,1,130
2,1,1,5,1,4,1,1,3,2,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,12000,0,680,1,1,130
2,1,2,5,1,6,1,1,3,2,1,1,2,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1200,0,680,1,1,130
2,1,3,5,1,6,1,1,2,2,2,1,1,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3200,0,680,1,1,130
3,1,1,2,3,3,1,1,4,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,9999999,0,218,1,3,131
3,1,2,2,3,5,1,1,2,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,9999999,0,218,1,3,131
3,1,3,2,3,7,1,1,4,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,9999999,0,218,1,3,131
5,1,1,2,1,8,1,1,2,1,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5000,0,218,1,3,131
4,1,1,2,2,3,1,1,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,250,1,1,132
1,1,1,2,2,5,1,1,1,1,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,600000,0,230,1,1,133
2,1,1,3,2,4,1,1,2,2,2,1,1,1,4,2,1,0,1,1,0,0,0,1,1,0,0,0,1,500,0,230,1,1,133
5,1,1,2,2,10,1,1,3,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,600,0,230,1,1,133
5,1,1,5,2,10,1,1,4,2,2,1,1,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1000,0,460,1,1,133
2,1,1,2,3,5,1,1,3,1,2,1,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,800,0,166,1,3,134
5,1,1,2,3,3,1,1,4,1,2,1,1,2,5,2,0,1,0,0,0,0,0,0,1,0,0,0,1,10000,0,166,1,3,134
5,1,1,3,3,2,1,1,3,2,1,2,2,2,6,2,0,0,0,0,0,0,0,1,1,0,0,0,1,9000,0,166,1,3,134
3,1,1,2,3,8,1,1,4,1,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1500,0,171,1,2,135
3,1,2,2,3,8,1,1,4,1,2,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,900,0,171,1,2,135
4,1,1,3,2,12,1,1,9,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,171,1,2,135
5,1,1,7,1,5,1,1,9,4,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,5000,0,342,1,2,135
2,1,1,2,1,9,1,1,1,1,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,200,0,251,1,3,136
3,1,1,6,1,6,1,1,1,3,2,1,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2000,0,251,1,3,136
4,1,1,1,2,1,1,1,3,1,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,251,1,3,136
4,1,1,2,2,1,1,1,2,1,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,0,251,1,3,136
5,1,1,6,2,10,1,1,1,3,2,1,1,2,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10000,0,502,1,3,136
3,1,1,2,3,5,1,1,4,1,2,1,1,1,4,1,1,1,0,1,0,1,1,1,0,0,0,0,1,4000,0,172,1,1,138
4,1,1,3,1,6,1,1,4,2,1,1,1,2,9,2,1,1,1,1,0,0,0,1,1,0,0,0,5,8569,381,172,1,1,138
4,1,2,3,1,10,1,1,4,2,1,1,1,2,9,2,1,1,1,1,0,0,0,1,1,0,0,0,5,8569,381,172,1,1,138
3,1,1,2,1,2,1,1,1,5,2,1,1,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5000,0,169,1,2,139
3,1,2,2,1,4,1,1,3,1,2,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,169,1,2,139
3,1,3,2,1,10,1,1,3,1,1,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2500,0,169,1,2,139
3,1,4,2,1,12,1,1,4,1,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2500,0,169,1,2,139
4,1,1,3,1,5,1,1,3,2,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5000,0,169,1,2,139
5,1,1,2,3,10,14,120,4,1,2,1,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,0,169,1,2,139
1,1,1,2,2,4,1,1,4,1,2,1,1,2,6,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1800,0,165,1,1,140
1,1,1,8,2,11,1,1,2,2,1,1,1,2,6,2,1,1,1,1,0,1,1,1,1,0,0,0,3,0,0,330,1,1,140
1,1,1,2,1,3,1,1,3,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1500,0,191,1,1,141
1,1,2,2,1,12,1,1,3,1,2,1,1,2,3,2,0,1,0,1,1,0,0,0,0,0,0,0,1,200,0,191,1,1,141
1,1,1,2,1,11,1,1,2,1,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,162,1,2,142
2,1,1,3,3,12,1,1,4,2,2,1,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,200,0,162,1,2,142
1,1,1,8,2,6,14,53,2,2,1,2,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,600,486,1,3,143
3,1,1,3,2,6,1,1,3,2,1,1,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,243,1,3,143
1,1,1,2,1,6,1,1,1,1,2,1,1,2,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1500,0,182,1,2,145
1,1,1,8,1,12,1,1,2,2,1,2,1,2,9,2,1,0,1,0,0,1,0,0,0,0,0,0,5,8569,381,182,1,2,145
1,1,2,2,1,11,1,1,4,1,2,1,1,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,500,0,182,1,2,145
4,1,1,4,2,4,1,1,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,0,364,1,2,145
3,1,1,3,1,3,1,1,2,2,2,1,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9999999,0,177,1,1,146
5,1,1,2,3,11,1,1,4,1,2,1,1,2,6,2,0,1,1,1,0,0,0,1,1,0,0,0,1,12000,0,165,1,2,147
5,1,1,3,3,9,1,1,4,2,2,1,1,1,4,2,0,1,1,0,0,0,0,1,1,0,0,0,1,100000,0,165,1,2,147
5,1,1,5,1,8,1,1,2,3,1,1,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,5,8569,381,165,1,2,148
2,1,1,9,2,3,1,1,1,1,2,2,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1000,712,1,1,151
4,1,1,3,2,3,1,1,4,2,2,1,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,5000,0,178,1,1,151
2,1,1,2,1,7,1,1,2,1,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6000,0,164,1,1,152
3,1,1,2,2,4,1,1,4,1,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,4,5000,0,169,1,1,153
4,1,1,2,2,9,1,1,3,1,2,1,1,2,5,2,0,0,1,0,0,0,0,1,0,0,0,0,1,5000,3000,169,1,1,153
2,1,1,2,1,3,1,1,2,4,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,325,1,3,154
2,1,1,6,1,5,1,1,9,4,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,35000,0,325,1,3,154
2,1,2,2,1,9,1,1,1,1,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,325,1,3,154
3,1,1,2,3,2,1,1,3,1,2,1,1,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1500,0,325,1,3,154
5,1,1,8,1,12,1,1,1,2,1,2,1,2,7,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,122,1,2,157
3,1,1,2,3,3,1,1,4,1,2,1,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,164,1,1,158
3,1,2,2,3,5,1,1,4,1,2,1,1,2,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9999999,0,164,1,1,158
3,1,3,2,3,9,1,1,4,1,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9999999,0,164,1,1,158
3,1,1,8,1,10,1,1,2,1,1,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,354,1,3,160
1,1,1,2,1,2,1,1,4,1,2,1,1,2,6,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1200,0,184,1,1,161
3,1,1,3,1,7,1,1,4,2,1,1,2,2,6,2,1,1,1,1,0,0,0,1,0,0,0,0,1,2500,0,184,1,1,161
5,1,1,3,2,9,1,1,2,2,2,1,1,2,4,2,1,1,1,1,0,1,1,1,1,0,0,0,1,3000,0,184,1,1,161
1,1,1,2,2,2,1,1,4,1,2,1,1,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,1,12000,0,172,1,1,162
1,1,1,4,2,7,1,1,2,1,2,1,1,2,6,2,0,0,0,1,0,0,0,1,0,0,0,0,1,10000,1000,344,1,1,162
2,1,1,3,2,4,1,1,3,2,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,172,1,1,162
2,1,2,3,2,4,1,1,3,2,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,20000,0,172,1,1,162
2,1,3,3,2,4,1,1,3,2,2,1,1,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,1,10000,0,172,1,1,162
2,1,4,3,2,4,1,1,2,2,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6000,0,172,1,1,162
1,1,1,9,3,11,1,1,3,2,2,2,1,2,4,2,0,0,1,1,0,1,1,0,1,0,0,0,3,0,0,507,1,2,163
2,1,1,2,1,2,1,1,3,1,2,1,1,2,4,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1200,0,169,1,2,163
2,1,1,2,1,2,1,1,1,1,2,1,1,2,6,2,0,0,1,0,0,0,0,1,1,0,0,0,3,1000,0,176,1,1,164
2,1,1,6,1,8,9,999,1,4,2,1,1,2,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,20000,0,354,1,2,165
3,1,1,5,1,6,21,114,9,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3500,0,338,1,3,166
1,1,1,2,1,11,1,1,4,1,2,1,1,2,6,2,0,0,1,0,0,0,0,1,0,0,0,0,1,4000,0,212,1,3,167
1,1,1,3,1,11,1,1,1,2,2,1,1,1,4,2,0,1,1,1,0,1,1,1,1,0,0,0,1,33000,0,212,1,3,167
2,1,1,2,2,12,1,1,4,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2500,0,173,1,2,169
2,1,1,12,2,6,1,1,2,1,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,346,1,2,169
3,2,1,12,2,6,1,1,2,6,2,2,1,2,4,2,1,1,1,1,0,1,1,1,0,0,0,0,3,0,0,390,1,1,170
3,4,1,2,1,11,1,1,4,1,2,1,1,2,4,2,0,0,0,1,0,0,1,1,0,0,0,0,1,800,0,195,1,1,170
4,1,1,2,2,10,1,1,4,1,2,1,1,2,4,2,1,1,1,1,0,1,1,1,0,0,0,0,1,700,0,195,1,1,170
4,1,1,3,2,10,1,1,3,2,2,1,1,2,4,2,1,1,1,1,0,1,1,0,0,0,0,0,1,1000,0,195,1,1,170
4,1,2,3,2,11,1,1,3,2,2,1,1,2,4,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1000,0,195,1,1,170
4,1,3,3,2,11,1,1,1,2,1,1,2,2,4,2,1,1,1,1,1,1,1,0,0,0,0,0,1,500,0,195,1,1,170
2,1,1,4,3,4,1,1,4,1,2,2,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,522,1,1,171
2,1,2,4,3,12,1,1,4,1,2,2,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,300,0,522,1,1,171
5,1,1,2,2,4,1,1,4,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5000,0,170,1,2,172
5,1,1,8,2,2,1,1,1,3,1,1,1,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,340,1,2,172
5,1,2,8,2,5,1,1,1,3,1,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,340,1,2,172
5,1,3,8,2,6,1,1,1,3,1,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,340,1,2,172
5,1,4,8,2,11,1,1,1,3,1,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,5,8569,381,340,1,2,172
5,1,1,2,1,9,1,1,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,0,155,1,2,173
4,1,1,6,1,11,17,7,9,9,2,1,1,2,99,2,0,0,0,0,0,0,0,0,0,0,1,0,1,10000,0,189,1,2,175
3,2,1,2,1,9,1,1,4,3,2,1,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4000,0,166,1,3,176
5,1,1,5,1,2,1,1,1,3,1,1,2,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,6000,0,332,1,3,176
5,1,1,7,1,1,1,1,9,4,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,170000,0,332,1,3,176
5,1,2,5,1,2,1,1,1,3,1,1,2,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,16000,0,332,1,3,176
1,1,1,3,1,4,1,1,4,2,1,1,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,0,181,1,1,177
