VIV_SEL,HOGAR,ND_TIPO,BPCOD,R_SEL,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_23,BP1_31,BP1_35_1,BP1_35_2,BP1_35_3,BP1_35_4,BP1_35_5,BP1_35_6,BP1_35_7,BP1_35_8,BP1_35_9,BP1_35_10,BP1_35_11,BP1_35_99,BP1_36,BP1_37,BP1_38,FAC_DEL,DOM,EST,UPM,CLUSTERS
4,1,1,4,2,2,15,70,1,1,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,4052,1,143,6006,1
4,1,1,9,2,12,15,70,2,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,15000,0,4052,1,143,6006,1
4,1,1,10,2,3,15,70,1,3,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4052,1,143,6006,1
4,1,2,4,2,11,15,70,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,25000,0,4052,1,143,6006,1
1,1,1,4,1,4,15,104,3,1,2,1,1,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,9999999,0,3384,1,143,6007,0
2,1,1,4,1,12,15,104,1,4,2,1,1,1,4,2,0,1,1,1,1,1,1,1,1,0,0,0,1,40000,0,3384,1,143,6007,1
2,1,1,10,1,9,15,104,3,1,2,2,1,2,8,2,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1000,3384,1,143,6007,1
2,1,2,4,1,9,15,104,3,6,2,2,1,2,8,2,1,1,1,1,1,1,1,1,1,0,0,0,1,300,0,3384,1,143,6007,1
2,1,3,4,1,9,15,104,3,6,2,1,1,2,8,2,1,1,1,1,0,0,0,0,0,0,0,0,1,300,0,3384,1,143,6007,1
2,1,4,4,1,9,15,104,3,6,2,1,1,2,8,2,1,1,1,1,0,0,1,1,1,0,0,0,1,200,0,3384,1,143,6007,1
2,1,5,4,1,9,15,104,3,6,2,2,1,2,8,2,1,1,1,1,0,0,0,0,0,0,0,0,1,300,0,3384,1,143,6007,1
4,1,1,4,2,11,15,104,1,1,2,2,1,2,5,2,0,0,1,0,0,0,0,0,1,0,0,0,1,100,0,5076,1,143,6007,1
4,1,2,4,2,12,15,104,3,1,2,2,1,2,5,2,0,0,1,1,0,0,0,1,1,0,0,0,1,1000,0,5076,1,143,6007,1
5,1,1,4,1,4,15,104,1,1,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,600,0,3384,1,143,6007,1
5,1,2,4,1,3,15,104,1,1,2,2,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,3,10,0,3384,1,143,6007,1
1,1,1,1,2,7,15,57,3,1,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,80000,0,1306,1,143,6010,1
2,1,1,4,1,2,15,57,3,6,2,2,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,3918,1,143,6010,1
3,1,1,4,2,2,15,57,2,6,2,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,150,0,2612,1,143,6010,1
1,1,1,2,3,5,15,25,2,5,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,6000,0,1549,1,143,6012,1
2,1,1,3,3,12,15,25,4,2,1,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1549,1,143,6012,1
2,1,1,4,3,12,15,25,1,6,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2,200,17000,6196,1,143,6012,1
2,1,2,4,3,1,15,25,1,1,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,50,8000,6196,1,143,6012,1
5,1,1,4,2,1,15,25,2,1,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,3,500,500,3098,1,143,6012,1
5,1,1,12,2,6,15,25,2,1,2,2,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3098,1,143,6012,1
5,1,1,3,1,9,15,12,4,2,2,1,1,2,5,2,0,0,1,1,0,0,0,1,1,0,0,0,1,500,0,1943,1,143,6014,1
1,1,1,3,2,9,15,31,4,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3000,0,1712,1,143,6015,1
1,1,1,4,2,9,9,7,2,6,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,400,300,5136,1,143,6015,1
2,1,1,4,3,4,15,31,3,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,50,0,3424,1,143,6015,1
3,1,1,2,1,7,15,31,2,1,2,1,1,2,6,2,0,0,0,0,0,0,0,1,1,0,0,0,1,4000,0,1712,1,143,6015,1
3,1,1,4,1,12,15,31,2,1,2,2,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,7000,0,5136,1,143,6015,1
4,1,1,3,2,9,15,31,4,2,2,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,1712,1,143,6015,1
4,1,1,8,2,12,15,31,2,2,1,1,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,5,8569,381,5136,1,143,6015,1
2,1,1,1,1,1,15,33,9,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,9999999,0,1170,1,144,6016,0
2,1,1,2,1,11,9,17,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,300,0,1170,1,144,6016,1
4,1,1,1,1,10,15,33,2,1,1,2,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,80000,3000,1170,1,144,6016,1
4,1,1,4,1,11,15,33,3,6,2,2,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1500,0,2340,1,144,6016,1
4,1,2,4,1,6,15,33,3,5,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,2000,0,2340,1,144,6016,1
4,1,1,4,1,11,15,58,2,6,2,2,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,0,4364,1,143,6017,1
5,1,1,2,1,11,9,28,1,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,1091,1,143,6017,1
5,1,2,2,1,6,9,7,3,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1000,0,1091,1,143,6017,1
5,1,3,2,1,2,9,7,2,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,2000,0,1091,1,143,6017,1
5,1,1,4,4,3,9,5,2,4,2,2,2,2,7,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4000,0,5640,1,147,6018,1
5,1,1,6,4,11,15,91,9,5,2,1,1,2,6,1,1,1,1,1,1,1,1,1,1,0,0,0,5,8569,381,5640,1,147,6018,1
1,1,1,4,2,9,15,24,2,3,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,5000,0,2688,1,144,6019,1
2,1,1,1,1,12,15,58,3,1,2,1,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16000,0,1344,1,144,6019,1
1,1,1,4,3,10,15,33,1,8,2,1,2,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1300,0,6240,1,143,6021,1
2,1,1,1,1,1,15,58,1,1,1,2,1,2,6,2,0,0,0,0,0,0,0,1,1,1,0,0,1,50000,0,1560,1,143,6021,1
2,1,1,3,1,12,15,33,3,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,50000,0,1560,1,143,6021,1
4,1,1,6,1,12,15,33,1,4,2,1,1,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,3,300,0,6240,1,143,6021,1
4,1,2,6,1,2,15,33,1,4,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,5,8569,381,6240,1,143,6021,1
1,1,1,4,4,3,15,2,3,1,2,2,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,15000,0,4944,1,147,6022,1
2,1,1,4,1,11,15,2,3,1,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,300,0,1236,1,147,6022,1
1,1,1,4,1,2,9,15,2,6,2,2,1,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0,1,400,0,2930,1,143,6023,1
5,1,1,4,1,3,15,70,2,1,2,2,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3500,0,2930,1,143,6023,1
2,1,1,3,1,12,15,104,9,2,2,1,1,2,5,2,0,0,0,1,0,0,0,1,0,0,0,0,1,300,0,1418,1,143,6024,1
2,1,1,9,1,6,15,106,2,1,2,1,1,2,5,2,0,0,1,1,1,1,1,1,1,0,0,0,3,0,0,4254,1,143,6024,1
2,1,2,3,1,11,15,104,9,2,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,1418,1,143,6024,1
2,1,3,3,1,6,15,104,9,2,2,1,1,2,5,2,0,0,1,1,0,0,0,1,1,0,0,0,1,1000,0,1418,1,143,6024,1
2,1,1,3,1,3,15,122,4,2,2,1,1,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,1488,1,143,6025,1
2,1,1,4,1,12,15,122,3,6,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,0,2976,1,143,6025,1
2,1,1,7,1,11,15,108,2,3,2,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,25000,0,2976,1,143,6025,1
2,1,2,4,1,11,15,122,3,6,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,600,0,2976,1,143,6025,1
1,1,1,8,2,11,15,122,2,2,1,2,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3740,1,143,6027,1
1,1,2,8,2,11,15,122,1,2,1,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3740,1,143,6027,1
2,1,1,2,2,11,15,122,2,2,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,10000,0,1870,1,143,6027,1
2,1,1,8,2,12,15,122,3,2,1,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3740,1,143,6027,1
2,1,2,2,2,4,15,122,2,1,2,1,1,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,4000,0,1870,1,143,6027,1
2,1,2,8,2,10,15,122,2,2,1,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3740,1,143,6027,1
2,1,3,2,2,1,15,122,3,5,2,1,1,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,4500,0,1870,1,143,6027,1
2,1,3,8,2,9,15,122,2,2,1,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3740,1,143,6027,1
3,1,1,8,6,12,15,122,1,2,1,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5610,1,143,6027,1
3,1,2,8,6,2,15,122,1,2,1,1,1,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5610,1,143,6027,1
4,1,1,6,1,3,15,122,2,1,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,20000,0,3740,1,143,6027,1
2,1,1,1,2,2,15,20,1,1,1,2,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,250000,30000,2959,1,144,6028,1
2,1,1,9,1,9,15,39,4,2,2,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2742,1,143,6030,1
2,1,2,9,1,12,15,39,3,2,2,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2742,1,143,6030,1
5,1,1,4,2,11,15,39,2,5,2,2,1,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2500,0,2742,1,143,6030,1
1,1,1,4,2,12,15,104,2,6,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,300,0,4221,1,143,6031,1
1,1,2,4,2,12,15,104,3,6,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,100,0,4221,1,143,6031,1
2,1,1,2,1,12,15,104,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,1407,1,143,6031,1
2,1,1,4,1,11,15,104,2,1,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,4221,1,143,6031,1
3,1,1,4,4,4,15,33,3,1,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2500,0,5100,1,143,6032,1
4,1,1,4,1,7,15,33,3,3,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,3400,1,143,6032,1
2,1,1,1,1,10,15,57,3,1,1,1,1,1,4,2,0,0,1,1,0,1,1,0,0,0,0,0,1,70000,0,1631,1,143,6033,1
4,1,1,4,1,10,15,104,1,6,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,1631,1,143,6033,1
5,1,1,2,3,8,15,104,3,1,2,1,1,2,4,2,0,1,0,0,0,0,0,1,0,0,0,0,1,5000,0,1631,1,143,6033,1
5,1,1,4,3,12,15,104,3,5,2,2,1,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3000,0,13048,1,143,6033,1
2,1,1,4,4,12,15,122,4,6,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,300,0,6984,1,143,6034,1
2,1,1,4,1,12,15,104,3,6,2,1,1,2,5,2,0,0,1,1,0,0,0,1,1,0,0,0,1,400,0,2053,1,143,6035,1
2,1,2,4,1,11,15,104,3,6,2,1,1,2,5,2,0,0,1,1,0,0,0,1,1,0,0,0,1,200,0,2053,1,143,6035,1
3,1,1,2,3,5,15,12,4,1,2,1,1,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4000,0,2053,1,143,6035,1
4,1,1,4,1,12,15,12,3,1,2,2,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2100,0,4106,1,143,6035,1
4,1,1,9,1,1,15,12,3,1,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4106,1,143,6035,1
5,1,1,2,3,10,15,12,3,2,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,800,0,2053,1,143,6035,1
5,1,1,4,3,12,15,12,3,1,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1500,0,6159,1,143,6035,1
5,1,1,10,3,12,15,12,3,1,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,300,6159,1,143,6035,1
5,1,2,2,3,6,15,12,3,1,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,500,0,2053,1,143,6035,1
5,1,3,2,3,2,15,12,4,1,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,500,0,2053,1,143,6035,1
3,1,1,4,3,9,15,33,2,1,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,10000,0,5028,1,143,6037,1
5,1,1,4,2,8,15,33,3,6,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,6704,1,143,6037,1
1,1,1,4,1,2,15,57,3,6,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,4644,1,143,6038,1
2,1,1,4,2,1,15,57,1,1,2,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,4644,1,143,6038,1
4,1,1,4,3,2,15,57,3,1,2,2,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1200,0,4644,1,143,6038,1
1,1,1,1,4,3,15,121,1,2,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,36000,0,1632,1,145,6040,1
1,1,1,12,4,3,15,121,4,3,2,1,1,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,6528,1,145,6040,1
3,1,1,4,1,5,15,24,1,1,2,2,1,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,16000,0,3264,1,145,6040,1
3,1,1,4,1,11,15,109,1,6,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,3232,1,148,6041,1
5,1,1,4,2,7,15,109,2,6,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,2424,1,148,6041,1
1,1,1,1,1,9,9,999,9,9,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,9,8569,381,1616,1,143,6042,1
4,1,1,4,2,2,15,57,3,1,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3232,1,143,6042,1
5,1,1,1,2,9,15,57,4,1,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,1616,1,143,6042,1
5,1,1,2,2,10,15,57,4,1,2,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,1616,1,143,6042,1
5,1,1,4,2,12,15,57,2,1,2,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,200,0,3232,1,143,6042,1
1,1,1,10,1,6,15,58,2,1,2,1,1,1,4,2,0,1,1,0,0,0,0,1,1,0,0,0,2,0,100,3834,1,143,6043,1
4,1,1,3,1,11,15,25,1,2,1,2,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,5000,0,2825,1,143,6044,1
5,1,1,1,3,7,15,25,3,1,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,45000,0,2825,1,143,6044,1
5,1,1,4,3,10,15,25,3,3,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,10000,0,14125,1,143,6044,1
5,1,1,10,3,11,15,25,1,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,200,14125,1,143,6044,1
1,1,1,4,1,9,9,7,1,6,2,2,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,200,0,2978,1,143,6046,1
2,1,1,4,1,11,15,58,3,6,2,2,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,800,0,5956,1,143,6046,1
4,1,1,4,3,11,15,58,2,1,2,2,1,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,900,0,7147,1,143,6046,1
4,1,2,4,3,10,15,58,2,1,2,1,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,300,0,7147,1,143,6046,1
4,1,3,4,3,10,15,58,2,1,2,2,1,1,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,2800,0,7147,1,143,6046,1
4,1,4,4,3,8,15,58,3,1,2,1,1,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1300,0,7147,1,143,6046,1
4,1,5,4,3,2,15,58,2,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0,7147,1,143,6046,1
2,1,1,3,1,9,15,12,9,2,2,1,1,2,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2000,0,1719,1,143,6047,1
2,1,1,8,1,3,15,91,3,4,1,2,1,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,3,500,0,8595,1,143,6047,1
2,1,1,9,1,12,15,12,3,2,2,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,8595,1,143,6047,1
2,1,2,3,1,6,15,12,9,2,2,1,1,2,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,5000,0,1719,1,143,6047,1
3,1,1,4,1,11,15,104,3,6,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,3438,1,143,6047,1
3,1,2,4,1,6,9,15,2,1,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5000,0,3438,1,143,6047,1
3,1,3,4,1,1,15,57,3,6,2,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0,0,0,1,3000,0,3438,1,143,6047,1
4,1,1,9,1,10,15,104,2,3,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1719,1,143,6047,1
5,1,1,1,4,9,15,13,1,1,2,1,1,1,4,2,0,1,1,1,0,1,0,1,1,0,0,0,1,70000,0,1719,1,143,6047,1
1,1,1,4,2,1,15,33,2,1,2,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,11976,1,143,6048,1
4,1,1,4,1,12,15,33,3,6,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,50,0,1996,1,143,6048,1
1,1,1,4,4,8,15,57,2,1,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,0,5784,1,143,6049,1
1,1,1,8,4,12,15,57,2,2,1,1,2,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,5,8569,381,5784,1,143,6049,1
1,1,2,4,4,3,9,15,3,6,2,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,200,0,5784,1,143,6049,1
5,1,1,4,1,10,15,57,2,5,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,5000,0,2892,1,143,6049,1
5,1,1,5,1,9,15,57,4,2,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3000,0,2892,1,143,6049,1
1,1,1,3,2,2,15,58,2,2,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,7000,0,1630,1,143,6050,1
1,1,1,4,2,3,15,58,2,1,2,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,25000,900,9780,1,143,6050,1
3,1,1,1,2,9,15,58,2,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1630,1,143,6050,1
3,1,1,2,2,11,15,58,9,1,2,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1500,0,1630,1,143,6050,1
3,1,1,4,2,12,15,58,2,6,2,2,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,300,0,4890,1,143,6050,1
3,1,1,5,2,1,9,15,3,5,1,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,6000,0,4890,1,143,6050,1
3,1,1,8,2,11,15,58,1,2,1,2,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4890,1,143,6050,1
3,1,2,1,2,3,15,58,1,1,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,0,1630,1,143,6050,1
3,1,2,2,2,5,15,58,1,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,1630,1,143,6050,1
3,1,2,4,2,8,15,58,2,6,2,2,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,200,0,4890,1,143,6050,1
2,1,1,4,3,12,15,104,3,1,2,2,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1000,0,4575,1,143,6051,1
3,1,1,4,3,11,15,104,2,1,2,2,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,8000,0,6100,1,143,6051,1
3,1,1,2,1,9,15,109,3,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,400,0,1625,1,143,6052,1
5,1,1,4,1,8,15,109,3,6,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,400,0,3250,1,143,6052,1
1,1,1,6,1,6,9,999,9,4,2,1,1,2,99,1,1,1,1,0,0,0,0,0,0,0,0,0,1,75000,0,7400,1,145,6053,1
3,1,1,2,2,7,15,12,9,1,2,1,1,2,4,2,0,1,1,1,0,0,0,1,1,0,0,0,1,10000,0,1850,1,145,6053,1
5,1,1,2,1,4,15,12,3,1,2,1,1,2,7,2,0,0,1,1,0,1,0,1,1,0,0,0,1,20000,0,1850,1,145,6053,1
5,1,2,2,1,3,15,12,4,1,2,1,1,2,7,2,0,0,1,1,0,1,1,1,1,0,0,0,1,15000,0,1850,1,145,6053,1
1,1,1,7,1,1,15,24,2,4,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,17000,0,1434,1,144,6054,1
3,1,1,4,1,11,9,10,2,1,2,2,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,1434,1,144,6054,1
5,1,1,4,1,12,15,33,3,6,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,4302,1,144,6054,1
1,1,1,1,1,8,15,33,2,1,1,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,70000,0,2017,1,144,6055,1
1,1,2,1,1,6,15,33,3,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,50000,0,2017,1,144,6055,1
1,1,3,1,1,2,15,33,2,1,2,1,1,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,50000,0,2017,1,144,6055,1
3,1,1,3,2,6,15,39,3,2,1,1,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,7000,0,2017,1,144,6055,1
2,1,1,7,3,8,15,58,2,1,2,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,4941,1,143,6056,1
2,1,1,4,2,12,15,104,1,6,2,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,8708,1,143,6057,1
1,1,1,4,3,12,15,39,3,1,2,1,1,2,8,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2500,0,3228,1,153,6058,1
1,1,1,12,3,11,9,28,1,6,2,2,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3228,1,153,6058,1
1,1,2,4,3,11,15,58,1,5,2,1,2,2,8,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1200,0,3228,1,153,6058,1
3,1,1,4,2,8,15,39,1,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1800,0,4304,1,153,6058,1
3,1,2,4,2,6,15,25,2,5,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,399,0,4304,1,153,6058,1
3,1,3,4,2,2,15,39,3,5,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,400,0,4304,1,153,6058,1
4,1,1,3,2,12,15,39,3,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,0,1076,1,153,6058,1
1,1,1,2,3,9,15,31,4,1,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,500,0,2992,1,143,6059,1
1,1,1,4,1,3,15,81,3,1,2,2,1,2,6,2,0,0,0,0,0,0,0,0,1,1,0,0,3,3500,0,4305,1,143,6060,1
1,1,1,9,1,2,15,33,3,4,2,2,1,2,9,1,0,0,0,0,0,0,0,1,1,0,0,0,2,50,0,4305,1,143,6060,1
1,1,2,4,1,9,15,33,3,1,2,2,1,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1500,0,4305,1,143,6060,1
2,1,1,4,3,10,15,33,3,6,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,5740,1,143,6060,1
2,1,2,4,3,9,15,33,3,6,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,9999999,0,5740,1,143,6060,0
2,1,3,4,3,6,15,33,3,6,2,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,2,40,0,5740,1,143,6060,1
2,1,4,4,3,4,15,33,3,6,2,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,100,0,5740,1,143,6060,1
3,1,1,4,1,4,15,33,3,1,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2000,4305,1,143,6060,1
