VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,AREAM_OCU,RESUL_H,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,CLUSTERS
1,1,1,1,10,1,33,1,9,6,2,2,5,1,2,4,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,2,91,2200,0
2,1,1,1,11,3,33,1,1,6,2,3,1,1,2,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,92,1891,0
2,1,2,2,4,3,33,1,5,6,2,2,2,1,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1870,0
5,1,1,1,9,1,33,1,2,6,2,1,2,1,1,99,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,4,93,1865,0
3,1,1,1,5,1,33,1,10,6,2,2,6,1,2,6,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,2,99,2273,0
2,1,1,2,4,3,33,1,5,6,2,2,2,1,2,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,91,1870,0
4,1,1,1,7,2,33,1,11,6,2,1,4,9,2,5,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,4,93,2219,0
5,1,1,5,8,1,33,1,9,6,2,1,4,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1893,0
1,1,2,2,12,4,33,1,7,6,2,2,1,1,2,6,2,3,0,0,0,0,0,0,0,1,1,0,0,0,1,3,92,1879,0
20,1,1,1,9,1,33,1,9,6,2,1,3,1,2,8,2,3,1,0,0,0,0,1,0,0,1,0,0,0,2,2,97,2265,0
2,1,1,1,9,1,33,1,4,6,2,2,2,2,2,1,2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,92,1867,0
2,1,1,1,2,2,33,1,12,6,2,1,1,2,1,99,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,92,2207,0
2,1,1,1,4,2,33,1,7,6,2,2,2,2,2,99,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,93,1823,0
5,1,2,2,4,2,33,1,3,6,2,4,2,2,2,7,2,3,1,1,1,0,0,0,0,0,1,0,0,0,1,2,91,1869,0
5,1,1,1,5,3,33,1,2,6,2,1,4,1,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,100,2286,0
5,1,2,2,2,2,33,1,8,6,2,3,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2187,0
5,1,1,1,4,1,33,1,5,6,2,1,2,2,2,7,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,92,1882,0
1,1,1,1,7,1,33,1,5,6,2,1,4,9,1,99,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,3,92,2134,0
1,1,1,1,7,4,33,1,8,6,2,9,9,9,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1879,0
5,1,1,1,3,1,33,1,4,6,2,2,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1833,0
2,1,2,2,2,2,33,1,2,6,2,2,1,2,2,6,2,5,1,0,0,0,0,0,0,1,0,0,0,0,1,3,92,1855,0
6,1,1,1,2,4,33,1,3,6,2,3,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,99,2274,0
3,1,1,2,2,1,33,1,2,6,2,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1823,0
3,1,1,1,4,2,33,1,3,6,2,3,2,2,2,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,91,1909,0
2,1,1,1,1,2,33,1,12,6,2,1,1,1,1,99,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,2207,0
6,1,1,1,13,4,33,1,11,6,2,3,1,1,2,7,2,5,0,0,0,0,0,0,0,0,0,0,1,0,2,2,99,2274,0
1,1,1,1,7,1,33,1,11,6,2,2,4,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1871,0
1,1,1,1,7,1,33,1,2,6,2,1,3,9,2,9,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,3,92,2122,0
5,1,1,1,4,1,33,1,12,6,2,2,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1865,0
18,1,1,1,10,4,33,1,7,6,2,4,2,1,2,4,2,9,0,0,0,1,0,0,0,0,0,0,0,0,2,2,99,2272,0
1,1,1,2,12,4,33,1,8,6,2,3,1,1,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1879,0
3,1,1,2,4,2,33,1,6,6,2,3,2,2,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1891,0
1,1,1,1,2,3,33,1,6,6,2,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1856,0
1,1,1,1,4,4,33,1,2,6,2,3,2,2,1,99,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1832,0
4,1,1,1,2,1,33,1,5,6,2,3,1,2,2,4,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,2,91,1922,0
1,1,2,2,9,2,33,1,1,6,2,2,2,2,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1855,0
1,1,1,1,2,2,33,1,8,6,2,4,1,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,91,1868,0
4,1,1,1,3,3,33,1,8,6,2,4,1,9,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,92,1881,0
2,1,1,1,11,3,33,1,4,6,2,3,2,1,1,99,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,2,91,1822,0
5,1,2,3,1,2,33,1,10,6,2,3,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2202,0
4,1,2,2,7,3,33,1,8,6,2,2,1,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,91,2110,0
5,1,1,1,4,4,33,1,12,6,2,1,2,1,2,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,2110,0
3,1,1,1,9,1,33,1,3,6,2,1,3,1,2,7,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,3,92,1926,0
5,1,1,1,5,3,33,1,7,6,2,3,4,1,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1909,0
1,1,1,1,3,1,33,1,8,6,2,2,1,9,2,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,4,93,1865,0
2,1,1,1,4,2,33,1,12,6,2,9,2,2,2,8,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1865,0
5,1,1,1,9,1,33,1,2,6,2,2,2,1,2,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,4,93,1905,0
4,1,1,1,2,1,33,1,4,6,2,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2201,0
2,1,1,1,3,1,33,1,11,6,2,1,1,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,92,1884,0
1,1,2,2,3,2,33,1,10,6,2,4,2,9,2,4,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,3,92,1855,0
5,1,1,1,2,2,33,1,5,6,2,4,1,2,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1881,0
5,1,1,1,4,1,33,1,8,6,2,1,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,92,1866,0
1,1,1,1,9,2,33,1,10,6,2,2,2,1,2,5,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,92,1882,0
3,1,3,3,9,1,33,1,11,6,2,3,2,2,2,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,91,1922,0
3,1,1,1,2,3,33,1,2,6,2,4,1,2,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,92,1881,0
2,1,1,2,2,2,33,1,10,6,2,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1835,0
2,1,1,1,7,1,33,1,8,6,2,2,4,9,2,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,92,1880,0
1,1,1,1,3,1,33,1,12,6,2,4,2,9,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,91,1924,0
7,1,1,1,5,3,33,1,7,6,2,2,6,1,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,97,2255,0
3,1,2,2,9,1,33,1,2,6,2,3,2,1,2,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,3,92,1890,0
5,1,1,1,3,1,33,1,12,6,2,2,2,9,2,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,92,1910,0
2,1,1,1,5,1,33,1,2,6,2,4,1,1,2,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,91,1923,0
8,1,1,1,9,2,33,1,99,6,2,2,2,1,2,9,2,3,0,0,0,0,0,1,0,0,0,0,0,0,2,2,100,2285,0
4,1,1,1,8,1,33,1,5,6,2,2,2,9,2,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,91,1889,0
5,1,1,1,8,1,33,1,6,6,2,1,4,9,2,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1865,0
2,1,1,1,9,2,33,1,99,6,2,1,2,1,2,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,3,92,1926,0
3,1,1,1,4,2,33,1,3,6,2,4,2,2,1,99,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2,91,1888,0
4,1,2,2,9,1,33,1,99,6,2,2,2,2,2,4,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,3,92,2115,0
5,1,1,1,9,1,33,1,11,6,2,2,2,1,2,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,91,1908,0
4,1,1,1,4,2,33,1,3,6,2,4,2,2,1,99,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,91,1908,0
4,1,1,1,3,2,33,1,4,6,2,2,2,9,2,3,1,2,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2219,0
3,1,2,3,9,1,33,1,9,6,2,1,2,2,2,6,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1922,0
3,1,1,1,2,2,33,1,8,6,2,4,1,1,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1908,0
3,1,1,1,1,1,33,1,5,6,2,4,5,2,1,99,2,3,0,0,0,1,0,0,0,1,0,0,0,0,1,2,91,2107,0
5,1,1,1,7,1,33,1,11,6,2,4,4,9,1,99,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,91,1863,0
3,1,1,1,9,2,33,1,8,6,2,1,1,2,2,4,2,5,1,0,0,0,0,0,0,0,1,0,0,0,1,3,92,1825,0
3,1,1,2,9,1,33,1,10,6,2,3,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1890,0
2,1,1,1,5,1,33,1,6,6,2,2,1,1,1,99,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,91,1889,0
1,1,5,5,2,4,33,1,11,6,2,3,5,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1879,0
4,1,1,1,2,2,33,1,9,6,2,3,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2219,0
5,1,1,1,10,1,33,1,12,6,2,2,2,1,2,5,2,5,1,0,1,0,0,0,0,0,1,0,0,0,1,3,92,1821,0
4,1,1,1,1,2,33,1,9,6,2,3,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2219,0
1,1,1,1,9,1,33,1,1,6,2,2,1,1,2,6,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1,2,91,1922,0
5,1,1,1,5,1,33,1,12,6,2,4,1,1,1,99,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,91,1924,0
11,1,1,1,1,2,33,1,3,6,2,3,1,2,1,99,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,100,2285,0
2,1,1,1,9,11,33,1,2,6,2,2,1,2,2,3,2,3,0,1,1,0,0,0,0,1,0,0,0,0,1,2,91,1853,0
2,1,1,2,2,2,33,1,4,6,2,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1855,0
2,1,1,1,9,2,33,1,5,6,2,2,3,1,1,99,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,91,2234,0
2,1,1,1,9,2,33,1,11,6,2,1,2,2,1,99,2,5,1,0,1,0,0,0,0,0,0,0,0,0,1,3,92,1821,0
3,1,1,1,3,2,33,1,12,6,2,4,2,9,2,4,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,91,1834,0
1,1,1,1,1,1,33,1,10,6,2,3,1,2,1,99,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,92,1881,0
1,1,1,1,3,1,33,1,99,6,2,3,2,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1890,0
8,1,1,1,8,1,33,1,5,6,2,1,3,9,2,3,2,1,1,1,1,1,1,0,0,1,1,0,0,0,2,2,99,2284,0
1,1,3,5,2,4,33,1,5,6,2,3,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1879,0
1,1,1,1,9,1,33,1,12,6,2,2,2,1,2,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,3,92,1890,0
5,1,3,3,1,2,33,1,8,6,2,1,1,2,1,99,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,93,2202,0
1,1,4,5,2,4,33,1,8,6,2,3,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1879,0
3,1,1,3,9,1,33,1,6,6,2,2,2,2,2,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1922,0
2,1,1,1,9,2,33,1,5,6,2,2,2,1,2,8,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1865,0
3,1,1,1,4,3,33,1,6,6,2,4,2,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,93,1831,0
3,1,1,1,4,1,33,1,10,6,2,1,2,1,1,99,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,91,1902,0
4,1,1,1,2,3,33,1,7,6,2,3,1,2,2,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,91,1863,0
4,1,1,1,4,3,33,1,7,6,2,1,2,2,1,99,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,92,1883,0
1,1,1,1,4,1,33,1,11,6,2,2,2,1,2,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,91,1853,0
1,1,1,1,2,1,33,1,5,6,2,4,1,2,1,99,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,91,1852,0
2,1,1,1,2,3,33,1,1,6,2,3,1,2,2,8,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1890,0
2,1,3,4,9,4,33,1,99,6,2,9,2,2,2,8,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1905,0
2,1,1,1,2,1,33,1,11,6,2,3,1,2,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,92,1878,0
2,1,1,1,4,1,33,1,8,6,2,2,2,2,1,99,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4,93,2219,0
5,1,1,3,1,2,33,1,11,6,2,3,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2202,0
5,1,1,1,2,1,33,1,1,6,2,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1865,0
4,1,1,1,13,1,33,1,2,6,2,2,4,1,1,99,2,3,0,0,1,1,0,1,0,0,1,0,0,0,1,4,93,1906,0
1,1,1,1,1,1,33,1,9,6,2,1,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1924,0
5,1,1,1,3,1,33,1,12,6,2,9,2,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,91,1923,0
1,1,1,1,1,1,33,1,5,6,2,1,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,2134,0
2,1,1,1,3,3,33,1,7,6,2,4,2,9,1,99,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,91,1864,0
6,1,2,2,8,2,33,1,10,6,2,2,1,9,2,7,2,1,0,1,1,1,0,0,0,0,0,0,0,0,3,2,102,2300,0
18,1,1,1,8,4,33,1,12,6,2,4,2,9,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,2,2,99,2272,0
4,1,1,1,2,3,33,1,7,6,2,1,2,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1883,0
2,1,1,1,4,1,33,1,7,6,2,3,2,2,1,99,2,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,102,2298,0
4,1,1,1,2,1,33,1,1,6,2,2,1,2,2,4,2,1,1,0,0,1,0,0,0,1,1,0,0,0,1,4,93,2186,0
2,1,1,1,8,3,33,1,8,6,2,2,4,9,2,4,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,3,92,1890,0
4,1,1,1,8,3,33,1,12,6,2,3,4,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1921,0
1,1,1,1,4,1,33,1,11,6,2,3,2,1,2,1,1,5,1,1,1,1,0,1,1,1,1,0,0,0,1,4,93,1885,0
2,1,1,1,4,1,33,1,11,6,2,1,2,2,2,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,91,2199,0
4,1,1,1,4,1,33,1,1,6,2,4,2,2,1,99,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,4,93,1833,0
2,1,4,4,9,4,33,1,99,6,2,9,2,2,2,8,2,5,0,0,0,0,0,0,0,0,1,1,0,0,1,4,93,1905,0
4,1,1,1,2,3,33,1,10,6,2,4,1,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1941,0
2,1,1,1,4,3,33,1,8,6,2,2,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1891,0
4,1,1,1,2,1,33,1,10,6,2,4,1,1,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1906,0
1,1,1,1,3,2,33,1,11,6,2,4,2,9,2,1,1,5,0,0,1,1,1,1,1,1,1,0,0,0,1,3,92,1884,0
1,1,1,1,7,4,33,1,9,6,2,2,4,9,2,5,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1,4,93,1832,0
5,1,2,3,3,2,33,1,4,6,2,4,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1876,0
1,1,1,1,4,1,33,1,9,6,2,9,2,2,2,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3,92,1828,0
3,1,1,1,9,2,33,1,99,6,2,1,2,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,92,1826,0
4,1,1,1,2,4,33,1,3,6,2,3,1,2,2,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,92,1851,0
4,1,1,1,9,3,33,1,5,6,2,2,1,2,2,3,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,4,93,1921,0
5,1,1,1,15,1,33,1,10,6,2,2,1,1,2,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,91,1907,0
5,1,1,1,9,1,33,1,2,6,2,2,2,1,2,4,1,3,0,1,1,0,0,0,0,0,1,1,0,0,1,4,93,1833,0
3,1,1,1,10,2,33,1,1,6,2,3,3,1,2,3,2,5,0,0,1,1,0,0,0,0,0,0,0,0,1,2,91,1908,0
2,1,1,1,2,3,33,1,2,6,2,3,5,2,2,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1891,0
5,1,1,1,8,2,33,1,11,6,2,1,4,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1941,0
5,1,2,5,8,1,33,1,8,6,2,1,4,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1893,0
1,1,1,1,9,1,33,1,8,6,2,1,1,1,2,5,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,4,93,2158,0
2,1,1,1,8,2,33,1,12,6,2,1,2,9,2,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,92,1883,0
3,1,1,1,6,2,33,1,5,6,2,3,1,2,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,93,1865,0
3,1,1,1,10,2,33,1,4,6,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,92,1901,0
11,1,2,2,11,1,33,1,3,6,2,2,3,1,2,5,2,2,0,1,1,1,0,1,0,0,1,0,0,0,3,2,102,2299,0
5,1,1,3,3,2,33,1,8,6,2,4,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1876,0
5,1,1,1,9,2,33,1,9,6,2,2,2,1,2,6,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,91,1888,0
5,1,1,2,7,1,33,1,5,6,2,2,5,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,2085,0
1,1,1,1,5,1,33,1,8,6,2,3,1,1,2,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1939,0
3,1,1,1,9,1,33,1,12,6,2,1,1,2,2,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,2,91,1864,0
2,1,1,1,6,2,33,1,11,6,2,2,2,2,2,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,93,1921,0
3,1,1,1,4,1,33,1,2,6,2,1,2,2,1,99,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,93,1941,0
2,1,1,4,9,4,33,1,99,6,2,9,2,2,2,8,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,1905,0
3,1,1,1,2,1,33,1,5,6,2,2,1,2,2,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2131,0
5,1,1,1,9,2,33,1,9,6,2,1,2,1,2,9,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,93,1829,0
5,1,1,1,11,3,33,1,3,6,2,3,1,1,2,9,2,3,0,0,0,1,0,0,0,0,1,0,0,0,1,3,92,1826,0
1,1,1,2,9,2,33,1,3,6,2,2,2,2,2,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1855,0
1,1,1,2,3,2,33,1,12,6,2,4,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1855,0
1,1,1,2,3,3,33,1,9,6,2,3,1,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2132,0
3,1,1,1,6,2,33,1,7,6,2,1,2,1,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,92,1877,0
3,1,1,1,9,4,33,1,3,6,2,2,1,1,2,5,2,3,1,1,0,1,0,0,0,1,0,0,0,0,1,3,92,1830,0
1,1,1,1,2,4,33,1,5,6,2,3,1,2,2,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,93,1831,0
2,1,1,1,5,3,33,1,7,6,2,2,1,1,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,91,2109,0
5,1,3,3,3,1,33,1,11,6,2,3,2,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,92,1875,0
3,1,1,1,5,1,33,1,10,6,2,3,1,1,2,3,2,3,0,0,0,0,0,1,0,0,1,0,0,0,1,3,92,2143,0
5,1,1,1,9,2,33,1,1,6,2,1,2,1,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,92,1881,0
2,1,1,1,9,1,33,1,7,6,2,2,3,2,2,4,2,5,0,1,1,1,0,0,0,0,0,0,0,0,1,3,92,1932,0
5,1,1,1,5,3,33,1,1,6,2,3,1,1,2,3,2,5,0,0,1,1,0,0,0,0,1,0,0,0,1,2,91,1845,0
3,1,1,3,2,1,33,1,4,6,2,4,1,2,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,2130,0
7,1,1,1,9,2,33,1,4,6,2,2,2,1,2,4,2,5,0,0,0,0,0,0,0,1,1,0,0,0,3,1,101,2308,0
5,1,2,5,9,1,33,1,12,6,2,2,3,2,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,2124,0
4,1,1,1,3,2,33,1,6,6,2,4,2,9,2,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,91,1935,0
3,1,1,1,4,1,33,1,7,6,2,3,2,2,2,5,2,1,1,1,1,1,0,0,0,1,1,0,0,0,1,3,92,1850,0
1,1,1,1,2,3,33,1,11,6,2,1,1,2,2,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,91,1889,0
1,1,1,1,9,1,33,1,12,6,2,2,2,1,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,92,1850,0
4,1,1,1,1,1,33,1,7,6,2,1,1,2,1,99,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,2,91,2126,0
4,1,1,2,9,1,33,1,99,6,2,2,2,2,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,2115,0
3,1,1,1,2,2,33,1,11,6,2,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,2125,0
4,1,1,2,2,1,33,1,9,6,2,3,3,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,2138,0
5,1,3,3,3,2,33,1,1,6,2,4,2,9,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,91,1876,0
2,1,1,1,3,1,33,1,1,6,2,4,2,9,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,3,92,1882,0
1,1,3,4,13,3,33,1,4,6,2,3,1,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1856,0
12,1,2,2,4,2,33,1,10,6,2,1,2,2,2,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,3,2,102,2299,0
1,1,1,1,3,1,33,1,3,6,2,2,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,93,2158,0
2,1,1,4,10,2,33,1,12,6,2,2,2,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1919,0
2,1,2,4,10,2,33,1,11,6,2,1,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,91,1919,0
1,1,1,5,2,4,33,1,1,6,2,4,1,2,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,92,1879,0
8,1,1,1,3,6,33,1,6,6,2,4,2,9,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,102,2299,0
2,1,1,1,9,1,33,1,10,6,2,1,2,2,2,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,91,1863,0
4,3,1,1,10,1,33,1,10,6,2,3,1,1,2,1,2,3,1,0,1,1,0,1,0,0,1,0,0,0,1,3,92,1849,0
