VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,CLUSTERS
4,1,1,1,9,1,1,1,41,10,5,28,9,2,2,1,2,8,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11176,0
4,1,1,1,10,2,1,2,44,10,6,28,9,2,2,1,2,6,2,5,1,1,1,1,0,1,0,1,1,0,0,0,1,4,486,11146,0
5,1,3,3,3,1,1,2,36,10,7,28,9,1,3,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11187,0
5,1,1,1,9,1,1,2,30,10,8,28,9,2,2,1,2,5,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11169,0
5,1,2,3,9,1,1,2,26,10,9,28,9,1,3,1,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,1,483,11188,0
1,1,1,1,9,3,1,2,81,10,6,28,9,1,2,1,2,3,2,5,1,1,1,1,0,0,0,0,1,0,0,0,1,3,485,11162,0
4,1,1,1,5,2,1,1,62,10,8,28,9,2,1,1,1,99,2,1,1,1,1,1,0,0,1,1,1,0,0,0,1,3,485,11182,0
5,1,1,2,3,2,1,1,38,10,6,28,9,9,2,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11154,0
4,1,1,1,9,1,1,1,43,10,4,28,9,1,3,1,2,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,2,484,11148,0
1,1,1,2,4,3,1,1,68,10,11,28,9,4,2,1,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11135,0
1,1,2,2,4,3,1,1,68,10,11,28,9,4,2,1,2,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,484,11135,0
4,1,1,2,7,1,1,1,43,10,2,28,9,1,4,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11148,0
2,1,1,1,9,3,1,2,40,10,4,28,9,1,2,1,2,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,485,11187,0
1,1,2,2,5,2,1,2,52,10,4,28,9,2,1,1,2,9,2,1,1,1,1,1,0,0,1,1,1,0,0,0,1,3,485,11170,0
3,1,1,1,9,4,1,2,38,10,6,28,9,2,2,1,2,6,2,5,1,1,1,1,0,0,0,0,1,0,0,0,1,4,486,11154,0
1,1,1,1,4,1,1,1,28,10,5,28,9,4,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,484,11145,0
5,1,1,3,3,1,1,2,36,10,2,28,9,1,3,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11187,0
2,1,1,1,5,6,1,1,29,10,11,28,9,3,1,1,2,5,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11146,0
2,1,1,1,1,1,1,1,25,10,11,28,9,3,2,2,1,99,2,1,0,1,1,1,0,0,0,1,1,0,0,0,1,2,484,11189,0
1,1,1,1,9,3,1,2,38,10,6,28,9,3,2,1,2,3,2,5,1,1,1,1,0,1,0,0,0,0,0,0,1,3,485,11156,0
1,1,1,2,5,2,1,2,52,10,7,28,9,1,1,1,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11170,0
1,1,1,1,7,1,1,2,47,10,7,28,9,9,4,9,2,5,2,5,1,0,0,1,0,0,0,1,1,0,0,0,1,2,484,11136,0
1,1,1,1,9,2,1,2,25,10,11,28,9,2,4,1,2,5,2,5,1,1,1,1,1,1,1,0,1,0,0,0,1,3,485,11165,0
5,1,1,1,7,1,1,1,60,10,2,28,9,1,9,9,2,4,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,485,11167,0
5,1,1,1,4,2,1,2,24,10,2,28,9,4,2,2,2,7,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11168,0
4,1,1,1,2,1,1,2,46,10,9,28,9,4,1,2,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11168,0
5,1,1,1,2,2,1,2,40,10,12,28,9,4,1,2,2,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,485,11140,0
5,1,1,1,9,1,1,2,36,10,10,28,9,1,3,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11187,0
1,1,1,1,4,1,1,2,41,10,3,28,9,3,2,2,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,484,11151,0
3,1,1,1,3,2,1,2,35,10,10,28,9,2,1,9,2,6,2,1,1,1,1,1,0,0,1,1,1,0,0,0,1,3,485,11185,0
2,1,1,3,9,1,1,2,60,10,6,28,9,1,2,1,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11171,0
2,1,2,3,7,6,1,1,29,10,7,28,9,2,2,9,2,5,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11146,0
1,1,1,1,9,1,1,2,68,10,3,28,9,2,2,1,2,4,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,484,11179,0
2,1,1,1,2,2,1,2,26,10,5,28,9,4,4,2,2,7,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4,486,11175,0
2,1,2,2,4,2,1,2,28,10,4,28,9,4,2,1,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,484,11136,0
2,1,1,2,6,1,1,2,43,10,5,28,9,2,1,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11185,0
1,1,2,2,3,2,1,2,25,10,8,28,9,9,2,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11165,0
3,1,2,3,5,3,1,1,21,10,10,28,9,3,1,1,1,99,2,2,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11133,0
4,1,1,1,8,1,1,1,43,10,11,28,9,2,3,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11148,0
3,1,1,1,9,1,1,2,63,10,3,28,9,2,3,1,2,4,2,3,0,1,0,1,0,1,1,0,0,0,0,0,1,2,484,11684,0
1,1,1,1,9,1,1,2,62,10,12,28,9,1,2,1,2,4,1,5,1,1,1,1,1,1,1,0,1,0,0,0,1,4,486,11146,0
1,1,1,3,9,1,1,1,48,10,1,28,9,9,2,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11178,0
5,1,1,1,2,2,1,2,48,10,7,28,9,3,1,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11152,0
5,1,1,1,5,1,1,1,33,10,9,28,9,1,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11139,0
5,1,1,1,3,1,1,1,43,10,8,28,9,4,2,9,2,4,2,5,1,1,1,1,0,0,0,1,0,0,0,0,1,3,485,11166,0
5,1,2,3,3,1,1,2,36,10,5,28,9,1,3,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11187,0
3,1,1,2,10,2,1,2,35,10,7,28,9,3,1,1,1,99,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11185,0
5,1,1,1,3,2,1,2,44,10,3,28,9,2,2,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11136,0
2,1,1,2,3,1,1,1,39,10,4,28,9,4,2,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11165,0
2,1,1,1,5,1,1,2,43,10,10,28,9,2,1,1,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11185,0
2,1,2,2,3,1,1,1,39,10,8,28,9,4,2,9,2,7,2,1,1,1,1,1,0,0,0,1,1,0,0,0,1,3,485,11165,0
5,1,1,1,5,2,1,1,23,10,3,28,9,1,1,1,2,3,2,3,1,0,0,1,1,1,1,1,1,0,0,0,1,2,484,11184,0
5,1,1,1,11,1,1,2,36,10,5,28,9,3,2,1,2,4,2,3,0,0,0,0,1,1,0,0,0,0,0,0,1,3,485,11187,0
1,1,1,1,9,1,1,2,84,10,5,28,9,2,2,1,2,8,2,5,1,0,0,0,0,0,0,0,1,0,0,0,1,3,485,11177,0
4,1,1,1,1,1,1,2,46,10,2,28,9,2,4,1,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11168,0
2,1,2,3,9,1,1,2,60,10,6,28,9,1,2,1,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11171,0
1,1,3,3,9,1,1,1,48,10,11,28,9,9,2,1,2,4,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,4,486,11178,0
5,1,1,2,4,3,1,1,18,10,9,28,9,4,2,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11143,0
3,1,1,1,9,1,1,2,42,10,5,28,9,2,3,1,2,9,1,5,1,1,1,1,0,1,0,0,1,0,0,0,1,3,485,11181,0
2,1,1,1,9,1,1,2,43,10,2,28,9,3,2,1,2,3,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11185,0
4,1,2,2,2,1,1,1,30,10,2,28,9,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11153,0
2,1,1,1,1,6,1,1,29,10,3,28,9,2,5,1,2,5,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11146,0
5,1,1,1,8,2,1,2,44,10,6,28,9,2,2,9,2,3,2,1,1,0,1,1,0,1,0,1,1,0,0,0,1,2,484,11136,0
2,1,1,1,4,1,1,1,56,10,12,28,9,2,2,2,2,9,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,484,11148,0
2,1,1,1,6,1,1,2,59,10,6,28,9,2,1,2,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,484,11151,0
4,1,1,1,12,1,1,2,46,10,2,28,9,2,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,485,11168,0
2,1,1,1,5,2,1,2,26,10,9,28,9,2,1,1,2,5,2,3,0,0,0,1,1,1,1,1,1,0,0,0,1,4,486,11186,0
1,1,1,1,11,2,1,1,49,10,9,28,9,3,1,1,1,99,2,2,0,1,1,1,0,1,1,1,1,0,0,0,1,2,484,11134,0
5,1,2,2,3,2,1,1,38,10,4,28,9,9,2,9,2,4,2,5,1,1,1,1,0,0,0,1,1,0,0,0,1,4,486,11154,0
3,1,1,1,9,2,1,2,32,10,11,28,9,1,2,1,2,4,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,3,485,11155,0
3,1,1,3,4,1,1,2,98,10,8,28,9,2,2,2,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11156,0
5,1,1,1,10,2,1,2,48,10,4,28,9,2,3,1,1,99,2,5,1,1,1,1,0,1,1,1,1,0,0,0,1,2,484,11152,0
2,1,1,3,7,6,1,1,29,10,12,28,9,2,2,9,2,5,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11146,0
5,1,2,2,9,2,1,2,48,10,12,28,9,1,2,1,2,7,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11152,0
2,1,2,2,3,3,1,1,24,10,9,28,9,4,2,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11142,0
2,1,2,2,6,1,1,2,43,10,99,28,9,9,9,1,2,99,2,9,0,0,0,0,0,0,0,0,0,0,0,1,1,3,485,11185,0
5,1,1,1,8,1,1,1,48,10,11,28,9,2,5,9,2,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,486,11186,0
2,1,2,2,5,1,1,2,77,10,6,28,9,4,1,1,2,4,2,1,1,0,0,1,1,0,1,0,1,0,0,0,1,2,484,11644,0
1,1,1,1,5,1,1,2,74,10,10,28,9,1,1,1,2,6,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,485,11182,0
3,1,2,2,3,2,1,2,38,10,10,28,9,3,1,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11174,0
4,1,1,1,9,1,1,1,49,10,8,28,9,1,3,1,2,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,3,485,11140,0
5,1,1,1,4,1,1,2,52,10,12,28,9,4,2,1,2,4,1,2,1,0,0,1,0,0,1,1,1,0,0,0,1,3,485,11191,0
3,1,1,1,2,1,1,1,39,10,5,28,9,4,2,2,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,484,11148,0
3,1,1,1,5,1,1,2,38,10,10,28,9,3,1,1,2,1,2,3,0,1,1,1,0,0,0,1,0,0,0,0,1,3,485,11187,0
2,1,1,1,5,3,1,1,25,10,12,28,9,3,1,1,2,5,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,2,484,11169,0
4,1,1,1,7,2,1,2,33,10,8,28,9,3,4,9,2,9,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,484,11147,0
5,1,1,1,9,2,1,2,71,10,7,28,9,2,2,1,2,9,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,484,11147,0
2,1,3,3,7,6,1,1,29,10,4,28,9,2,2,9,2,5,2,5,1,1,1,1,0,0,1,1,1,0,0,0,1,4,486,11146,0
4,1,2,2,4,2,1,2,24,10,10,28,9,3,2,2,2,7,1,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11166,0
3,1,1,1,5,2,1,2,23,10,10,28,9,2,1,1,1,99,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,3,485,11165,0
3,1,1,1,9,2,1,2,38,10,3,28,9,1,3,1,2,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1,2,484,11174,0
3,1,1,1,9,2,1,2,34,10,6,28,9,2,2,1,2,3,2,3,1,0,1,0,0,0,0,0,1,0,0,0,1,4,486,11193,0
4,1,1,1,3,1,1,1,41,10,6,28,9,3,2,9,2,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,485,11176,0
3,1,1,1,4,2,1,2,32,10,1,28,9,3,2,2,2,8,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11155,0
2,1,1,2,3,3,1,1,24,10,6,28,9,2,1,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11142,0
1,1,1,1,9,1,1,1,56,10,12,28,9,1,2,1,2,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,486,11142,0
3,1,1,1,1,1,1,2,38,10,12,28,9,3,2,1,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11187,0
5,1,1,1,10,1,1,1,33,10,11,28,9,2,1,1,2,8,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,3,485,11139,0
4,1,1,1,3,1,1,2,48,10,9,28,9,4,2,9,2,4,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,484,11152,0
4,1,1,1,9,1,1,2,39,10,12,28,9,1,2,1,2,1,2,5,1,1,1,1,0,1,0,0,1,0,0,0,1,3,485,11162,0
4,1,1,1,7,2,1,2,24,10,12,28,9,2,4,9,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11166,0
1,1,2,3,9,1,1,1,48,10,4,28,9,9,2,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11178,0
1,1,1,1,6,1,1,2,74,10,5,28,9,1,1,2,2,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,4,486,11172,0
3,1,3,3,4,1,1,2,98,10,2,28,9,2,2,2,1,99,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,485,11156,0
5,1,1,1,2,1,1,1,49,10,6,28,9,4,1,2,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11632,0
2,1,1,2,4,2,1,2,28,10,7,28,9,4,2,1,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11136,0
4,1,1,1,9,2,1,2,44,10,6,28,9,2,2,1,2,6,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11146,0
5,1,1,2,9,2,1,2,48,10,1,28,9,1,2,1,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11152,0
1,1,1,1,4,1,1,2,47,10,10,28,9,2,2,2,2,9,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,2,484,11174,0
1,1,1,2,3,2,1,2,25,10,12,28,9,9,2,9,2,5,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11165,0
2,1,1,1,3,2,1,2,28,10,11,28,9,1,1,9,2,3,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11136,0
3,1,1,2,3,2,1,2,38,10,10,28,9,3,1,9,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11174,0
1,1,1,1,2,1,1,2,47,10,10,28,9,4,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,484,11136,0
1,1,2,2,9,1,1,2,47,10,11,28,9,2,2,1,2,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,483,11188,0
1,1,1,2,9,1,1,2,47,10,9,28,9,2,2,1,2,1,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,1,483,11188,0
3,1,1,1,4,1,1,1,67,10,1,28,9,4,2,1,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,486,11143,0
3,1,2,3,4,1,1,2,98,10,5,28,9,2,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11156,0
2,1,1,1,5,3,1,1,24,10,2,28,9,3,1,1,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11142,0
2,1,1,1,9,3,1,1,24,10,12,28,9,2,2,1,2,6,2,3,1,0,0,1,0,1,1,1,1,0,0,0,1,4,486,11142,0
4,1,1,1,5,2,1,2,24,10,5,28,9,2,1,1,1,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11166,0
5,1,2,2,4,3,1,1,18,10,9,28,9,4,2,1,2,6,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4,486,11143,0
1,1,1,1,6,1,1,2,47,10,12,28,9,4,2,1,2,7,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,483,11188,0
4,1,1,2,2,1,1,1,30,10,9,28,9,2,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,4,486,11153,0
1,1,1,1,7,2,1,2,40,10,8,28,9,2,8,9,2,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,484,11180,0
3,1,1,1,9,1,1,1,54,10,9,28,9,2,3,1,2,8,2,5,1,1,0,0,0,0,0,0,0,0,0,0,1,3,485,11162,0
4,1,1,1,4,1,1,2,57,10,3,28,9,2,2,2,2,4,2,1,1,1,1,1,0,0,0,1,1,0,0,0,1,3,485,11158,0
4,1,1,2,4,2,1,2,24,10,11,28,9,4,2,2,2,7,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11166,0
4,1,1,1,10,2,1,2,24,10,12,28,9,3,2,1,1,99,2,5,9,9,9,9,9,9,9,9,9,9,9,9,1,3,485,11166,0
2,1,1,1,11,5,1,1,18,10,5,28,9,1,5,1,2,1,2,2,0,0,0,0,1,0,1,1,1,0,0,0,1,2,484,11149,0
1,1,2,3,13,3,1,1,18,99,8,28,12,2,8,1,2,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,1,2,491,11420,0
7,1,2,2,10,1,1,1,48,99,12,28,13,3,1,1,2,4,2,5,0,0,0,0,0,0,0,1,0,0,0,0,3,1,510,11818,0
18,1,1,1,4,1,1,1,48,99,2,28,13,4,2,2,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,510,11818,0
5,1,1,1,4,3,1,1,20,99,2,28,13,3,2,2,1,99,2,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,510,11820,0
7,1,1,2,10,1,1,1,48,99,12,28,13,9,1,1,2,4,2,5,9,9,9,9,9,9,9,9,9,9,9,9,3,1,510,11818,0
7,1,1,2,3,1,1,1,48,99,9,28,13,3,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,510,11818,0
7,1,2,2,3,1,1,1,48,99,9,28,13,3,2,9,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,510,11818,0
14,1,1,1,9,1,1,2,68,99,6,28,15,2,2,1,2,7,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,508,11802,0
1,1,1,1,9,1,1,1,62,99,11,28,15,2,1,1,2,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,508,11803,0
4,1,1,1,3,3,1,1,22,99,3,28,15,3,2,9,2,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,508,11802,0
5,1,1,1,4,2,1,2,38,99,6,28,15,3,2,1,2,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,508,11802,0
9,1,1,1,4,3,1,1,21,99,6,28,15,4,2,2,1,99,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,508,11802,0
10,1,1,1,9,1,1,1,37,99,2,28,15,2,5,1,2,8,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,508,11802,0
1,1,1,1,4,2,1,2,39,99,3,28,17,2,2,2,1,99,2,3,1,0,0,0,0,0,0,0,1,0,0,0,2,2,508,11806,0
2,1,1,1,10,4,1,2,24,99,11,28,17,3,2,1,1,99,2,2,0,0,0,0,0,1,0,1,1,0,0,0,2,2,508,11806,0
2,1,1,1,9,1,1,2,24,99,1,28,17,1,3,1,2,4,1,3,0,1,0,1,0,1,0,0,1,0,0,0,1,3,492,11426,0
11,1,1,2,9,1,1,1,74,99,2,28,21,2,2,1,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,3,1,510,11813,0
7,1,1,1,4,1,1,2,39,99,2,28,21,4,2,2,2,7,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11781,0
16,1,1,1,2,1,1,1,49,99,2,28,21,4,2,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,505,11781,0
14,1,1,1,10,3,1,1,20,99,9,28,21,2,1,1,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,2,3,506,11783,0
1,1,1,1,12,1,1,1,57,99,9,28,21,2,4,1,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,502,11714,0
16,1,1,1,4,1,1,1,49,99,3,28,21,4,2,2,2,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11781,0
14,1,1,1,5,3,1,1,20,99,99,28,21,3,1,1,2,99,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,3,506,11783,0
3,1,1,1,2,1,1,2,44,99,7,28,21,4,1,2,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,505,11781,0
3,1,1,1,4,1,1,2,44,99,9,28,21,4,2,2,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11781,0
14,1,1,1,12,3,1,1,20,99,9,28,21,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,506,11783,0
14,1,1,1,11,3,1,1,20,99,9,28,21,2,1,1,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,2,3,506,11783,0
5,1,1,1,3,2,1,2,74,99,99,28,21,9,2,9,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,506,11784,0
3,1,1,1,9,2,1,2,63,99,99,28,21,3,2,1,2,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,2,505,11785,0
20,1,1,1,13,3,1,2,27,99,10,28,21,1,1,1,2,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,2,3,506,11787,0
11,1,2,2,9,1,1,1,74,99,11,28,21,2,2,1,2,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,3,1,510,11813,0
11,1,1,1,9,1,1,1,71,99,8,28,21,2,2,1,2,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,510,11814,0
1,1,1,1,2,2,1,1,39,99,2,28,21,2,1,2,2,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,510,11825,0
2,1,1,1,3,1,1,1,59,99,10,28,21,4,1,9,2,6,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,505,11781,0
2,1,1,1,4,1,1,1,59,99,2,28,21,9,2,2,2,6,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,505,11781,0
5,1,1,1,4,2,1,2,76,99,2,28,21,3,2,1,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11785,0
17,1,1,1,4,1,1,2,76,99,2,28,21,1,2,2,2,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11785,0
11,1,1,1,9,1,1,1,36,99,10,28,21,1,3,1,2,4,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11786,0
19,1,1,1,3,2,1,2,54,99,4,28,21,9,1,9,2,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,505,11786,0
10,1,1,1,3,2,1,2,54,99,2,28,21,4,2,9,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,506,11787,0
6,1,1,1,2,1,1,1,48,99,4,28,21,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,510,11825,0
5,1,2,2,7,1,1,1,36,99,11,28,21,1,4,9,2,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,416,9822,0
4,1,1,1,9,2,1,1,54,99,11,28,21,1,2,1,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,3,506,11787,0
4,1,1,1,2,2,1,1,33,99,10,28,21,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11786,0
3,1,1,1,2,2,1,2,63,99,10,28,21,4,2,2,2,99,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11785,0
4,1,1,1,2,1,1,1,53,99,11,28,21,4,1,2,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,505,11785,0
14,1,1,1,4,1,1,1,24,99,11,28,21,3,2,1,2,4,2,5,1,0,0,0,0,0,0,1,0,0,0,0,2,2,505,11785,0
2,1,1,1,2,1,1,1,20,99,2,28,21,4,1,2,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,506,11787,0
10,1,1,1,9,3,1,1,52,99,7,28,21,1,2,1,2,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,510,11825,0
19,1,1,1,5,1,1,2,27,99,5,28,21,4,1,1,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,424,10014,0
5,1,2,2,6,3,1,1,18,99,12,28,22,2,1,1,2,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,322,8008,0
3,1,1,3,2,1,1,1,40,99,12,28,22,3,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,495,11273,0
3,1,1,1,4,1,1,1,40,99,4,28,22,3,2,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,495,11273,0
3,1,3,3,2,1,1,1,40,99,4,28,22,3,1,2,2,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,1,2,495,11273,0
