VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,AREAM_OCU,RESUL_H,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_20,BP1_23,BP1_30,BP1_33,FAC_DEL,DOM,EST,UPM,FAC_DEL_AM
9,1,1,1,10,1,1,1,99,32,9,2,1,1,2,1,2,3,388,2,232,11250,180
4,1,1,1,2,1,1,1,12,32,10,2,1,2,2,4,2,1,151,1,159,7764,152
1,1,1,1,3,1,1,1,3,32,10,3,2,1,2,4,2,1,279,1,236,11242,180
1,1,1,1,8,1,1,1,2,32,10,2,1,1,2,4,2,1,558,1,236,11242,180
1,1,1,1,9,1,1,1,2,32,10,2,2,1,2,4,2,3,558,1,236,11242,180
3,1,1,3,3,3,1,1,12,32,10,2,2,1,2,3,2,5,279,1,236,11242,180
3,1,1,1,3,1,1,1,4,32,10,4,2,1,2,3,2,1,232,1,237,11361,180
4,1,1,1,4,2,1,1,5,32,10,9,2,2,2,1,2,3,270,1,236,11240,180
4,1,1,1,10,2,1,1,5,32,10,3,2,1,2,1,2,3,540,1,236,11240,180
5,1,1,1,2,1,1,1,6,32,10,3,1,2,2,7,2,1,270,1,236,11240,180
5,1,1,1,6,1,1,1,9,32,10,3,1,2,2,5,1,1,810,1,236,11240,180
3,1,2,2,10,3,1,1,8,32,10,3,5,1,2,3,2,2,837,1,236,11242,180
3,1,1,1,2,3,1,1,4,32,10,3,1,2,2,5,2,1,270,1,236,11240,180
3,1,1,1,5,3,1,1,8,32,10,3,1,1,2,9,2,5,810,1,236,11240,180
3,1,2,3,3,3,1,1,3,32,10,4,2,1,2,3,2,5,279,1,236,11242,180
3,1,3,3,3,3,1,1,1,32,10,2,2,1,2,3,2,5,279,1,236,11242,180
3,1,1,2,10,3,1,1,12,32,10,3,1,1,2,1,2,5,837,1,236,11242,180
4,1,1,1,5,2,1,1,8,32,10,1,1,1,2,8,2,1,714,1,237,11246,180
18,1,2,2,2,2,1,1,4,32,10,4,2,2,2,3,2,1,247,3,234,11393,180
3,1,1,1,1,2,1,1,11,32,10,4,7,1,1,4,2,1,239,1,237,11332,180
5,1,1,1,3,1,1,1,3,32,10,4,2,1,2,7,2,5,270,1,236,11240,180
4,1,1,1,3,1,1,1,11,32,10,3,2,1,2,4,2,3,244,1,236,11252,180
5,1,1,1,2,1,1,1,6,32,10,4,1,2,2,4,2,1,244,1,236,11252,180
2,1,1,1,2,1,1,1,10,32,10,4,2,2,2,3,2,1,187,1,237,11348,180
4,1,1,3,2,2,1,1,11,32,10,4,1,2,2,4,2,1,239,1,237,11332,180
4,1,2,3,9,2,1,1,6,32,10,2,2,1,2,4,2,3,478,1,237,11332,180
4,1,3,3,9,2,1,1,7,32,10,2,2,1,2,4,2,3,478,1,237,11332,180
5,1,1,1,3,2,1,1,3,32,10,3,2,1,2,4,2,1,186,1,237,11347,180
1,1,1,1,3,1,1,1,10,32,10,4,2,1,2,1,2,3,250,1,237,11351,180
4,1,1,1,9,1,1,1,2,32,10,1,3,1,2,6,2,3,1160,1,237,11361,180
3,1,1,1,3,2,1,1,1,32,10,4,2,1,2,4,2,1,220,1,237,11364,180
1,1,1,1,2,1,1,1,1,32,10,3,1,2,2,6,2,1,244,1,237,11367,180
1,1,1,1,2,2,1,1,11,32,10,2,1,2,2,5,2,1,219,1,237,11368,180
5,1,1,1,3,3,1,1,12,32,10,4,2,1,2,3,2,1,219,1,237,11368,180
2,1,1,1,2,1,1,1,8,32,10,2,1,2,2,4,2,1,247,1,237,11375,180
1,1,1,1,4,3,1,1,4,32,10,3,2,2,2,8,2,1,262,2,232,11378,180
4,1,1,1,4,2,1,1,5,32,10,4,2,2,2,3,2,1,262,2,232,11378,180
9,1,1,1,3,1,1,1,11,32,10,3,2,1,2,4,2,1,262,2,232,11378,180
11,1,1,2,10,3,1,1,3,32,10,2,3,1,2,3,2,3,1048,2,232,11378,180
11,1,1,1,6,1,1,1,11,32,10,2,8,2,2,7,2,1,988,3,234,11393,180
2,1,1,1,9,2,1,1,11,32,10,3,2,1,2,1,2,1,410,3,235,11404,180
3,1,1,1,4,1,1,1,11,32,10,9,2,2,2,7,2,1,247,3,235,11412,180
10,1,1,1,2,3,1,1,6,32,10,3,1,2,2,3,2,5,247,3,235,11412,180
10,1,1,1,9,3,1,1,10,32,10,2,2,1,2,5,2,3,741,3,235,11412,180
18,1,1,1,1,1,1,1,9,32,10,4,2,1,1,4,2,1,247,3,235,11412,180
3,1,2,2,3,2,1,1,11,32,10,4,2,1,2,3,2,1,229,1,237,11253,180
4,1,1,1,9,1,1,1,6,32,10,2,2,1,2,1,2,3,488,1,236,11252,180
3,1,1,2,3,2,1,1,5,32,10,4,2,1,2,3,2,1,229,1,237,11253,180
3,1,2,2,8,2,1,1,3,32,10,2,4,1,2,9,2,1,687,1,237,11253,180
2,1,1,1,3,2,1,1,7,32,10,4,2,1,2,6,2,5,250,1,237,11255,180
5,1,1,1,8,4,1,1,9,32,10,1,5,1,2,3,2,1,880,3,235,11379,180
18,1,1,1,3,3,1,1,3,32,10,4,2,1,2,3,2,1,262,2,232,11378,180
11,1,1,1,2,1,1,1,8,32,10,4,1,2,2,3,2,1,220,3,235,11379,180
17,1,1,1,2,5,1,1,2,32,10,3,1,2,2,4,2,1,220,3,235,11379,180
13,1,1,1,3,2,1,1,3,32,10,4,2,1,2,6,2,5,245,3,234,11380,180
4,1,1,3,3,1,1,1,8,32,10,4,1,1,2,3,2,1,229,1,237,11253,180
4,1,2,3,3,1,1,1,5,32,10,4,1,1,2,4,2,1,229,1,237,11253,180
4,1,3,3,3,1,1,1,3,32,10,4,1,1,2,3,2,1,229,1,237,11253,180
2,1,1,2,2,2,1,1,1,32,10,4,1,2,2,6,2,1,250,1,237,11255,180
2,1,1,1,8,2,1,1,10,32,10,2,4,1,2,6,2,1,750,1,237,11255,180
1,1,1,3,6,1,1,1,11,32,10,4,2,2,2,8,2,1,654,1,236,11345,180
4,1,2,2,3,1,1,1,6,32,10,3,2,1,2,3,2,1,250,1,237,11351,180
17,2,1,1,2,1,1,1,2,32,10,3,1,2,2,1,2,1,262,2,232,11378,180
1,1,2,3,6,1,1,1,12,32,10,4,2,2,2,8,2,1,654,1,236,11345,180
1,1,3,3,6,1,1,1,12,32,10,1,2,2,2,8,2,1,654,1,236,11345,180
1,1,1,1,4,1,1,1,4,32,10,1,2,2,1,4,2,1,250,1,237,11351,180
4,1,1,2,3,1,1,1,4,32,10,3,2,1,2,3,2,1,250,1,237,11351,180
4,1,1,1,2,1,1,1,2,32,10,2,1,2,2,5,2,1,247,1,237,11375,180
1,1,1,1,5,3,1,1,10,32,10,3,1,1,2,4,2,1,1048,2,232,11378,180
1,1,1,1,9,3,1,1,2,32,10,3,2,1,2,8,2,1,1048,2,232,11378,180
7,1,1,1,9,2,1,1,7,32,10,2,2,1,2,6,2,3,786,2,232,11378,180
1,1,1,1,2,5,1,1,12,32,10,4,1,2,2,7,2,1,284,1,236,11329,180
4,1,3,3,2,2,1,1,2,32,10,4,1,2,2,4,2,1,239,1,237,11332,180
4,1,1,1,3,2,1,1,6,32,10,4,2,1,2,4,2,1,239,1,237,11332,180
2,1,2,2,2,2,1,1,6,32,10,1,3,2,2,6,2,1,250,1,237,11255,180
1,1,1,1,3,1,1,1,4,32,10,3,2,1,1,4,1,3,218,1,236,11345,180
1,1,1,1,9,1,1,1,8,32,10,2,2,1,2,4,2,5,186,1,237,11347,180
4,1,1,3,4,3,1,1,8,32,10,3,2,2,2,5,2,1,232,1,237,11372,180
4,1,2,3,4,3,1,1,11,32,10,2,2,2,2,5,2,5,232,1,237,11372,180
4,1,3,3,4,3,1,1,12,32,10,3,2,2,2,5,2,1,232,1,237,11372,180
11,1,2,2,10,3,1,1,12,32,10,3,1,1,2,3,2,3,1048,2,232,11378,180
4,1,1,3,9,2,1,1,12,32,10,2,2,1,2,4,2,3,478,1,237,11332,180
2,1,1,1,3,1,1,1,99,32,10,2,2,1,2,7,2,1,241,1,237,11337,180
4,1,1,1,3,2,1,1,9,32,10,1,2,1,2,8,2,1,241,1,237,11337,180
1,1,1,1,3,1,1,1,8,32,10,4,2,1,2,8,2,1,227,1,236,11373,180
1,1,1,1,10,1,1,1,12,32,10,3,1,1,2,1,2,3,454,1,236,11373,180
1,1,2,2,9,2,1,1,3,32,10,1,2,1,2,4,2,3,494,1,237,11375,180
5,1,1,1,9,2,1,1,10,32,10,2,1,1,2,9,1,3,436,1,236,11345,180
3,1,1,1,2,1,1,1,10,32,10,4,2,2,2,4,2,1,247,1,237,11375,180
1,1,1,1,2,3,1,1,9,32,10,2,1,2,2,4,2,1,245,3,234,11380,180
4,1,1,1,4,2,1,1,11,32,10,2,2,1,1,4,1,2,241,1,237,11337,180
4,1,1,1,10,2,1,1,12,32,10,3,2,1,2,9,2,3,482,1,237,11337,180
4,1,1,1,3,1,1,1,10,32,10,2,1,1,2,3,2,1,234,1,237,11344,180
4,1,1,1,3,2,1,1,7,32,10,2,2,1,2,7,2,1,237,1,236,11341,180
4,1,1,1,9,2,1,1,11,32,10,2,2,1,2,1,2,3,410,3,235,11404,180
4,1,1,1,9,2,1,1,1,32,10,2,3,1,1,4,2,3,640,1,236,11338,180
1,1,3,3,3,1,1,1,1,32,10,9,2,1,2,6,2,1,220,1,237,11364,180
3,1,1,1,8,2,1,1,1,32,10,2,4,1,2,4,2,1,660,1,237,11364,180
5,1,1,2,3,1,1,1,8,32,10,3,2,1,2,3,2,1,237,1,236,11341,180
5,1,1,1,2,1,1,1,11,32,10,2,1,1,1,4,2,2,234,1,237,11344,180
1,1,1,2,9,2,1,1,11,32,10,2,2,1,2,4,2,3,494,1,237,11375,180
5,1,1,1,2,1,1,1,5,32,10,2,4,2,2,5,2,1,237,1,236,11341,180
8,1,1,1,4,3,1,1,2,32,10,4,2,2,2,6,2,1,205,3,235,11404,180
5,1,1,1,5,1,1,1,5,32,10,3,1,1,2,6,2,5,702,1,237,11344,180
4,1,2,3,2,2,1,1,7,32,10,4,1,2,2,4,2,1,239,1,237,11332,180
5,1,2,2,3,1,1,1,12,32,10,4,2,1,2,3,2,1,237,1,236,11341,180
5,1,1,1,1,2,1,1,1,32,10,3,1,2,1,4,2,3,261,1,236,11354,180
4,1,1,1,4,2,1,1,10,32,10,1,2,2,1,4,2,1,237,1,236,11341,180
1,1,1,3,3,1,1,1,9,32,10,9,2,1,2,7,2,1,220,1,237,11364,180
1,1,2,3,3,1,1,1,2,32,10,9,2,1,2,4,2,1,220,1,237,11364,180
2,1,1,1,4,1,1,1,3,32,10,2,2,2,1,4,2,1,261,1,236,11354,180
1,1,1,1,3,2,1,1,5,32,10,4,2,1,2,8,2,3,222,1,237,11356,180
3,1,1,1,10,1,1,1,6,32,10,2,2,1,2,99,2,3,699,1,237,11353,180
4,1,1,1,9,2,1,1,8,32,10,2,2,1,2,9,2,3,466,1,237,11353,180
4,1,1,1,5,1,1,1,5,32,10,3,1,1,2,7,2,1,500,1,237,11351,180
2,1,1,2,9,2,1,1,6,32,10,3,2,1,2,4,2,3,699,1,237,11353,180
2,1,2,2,9,2,1,1,3,32,10,2,2,1,2,4,2,3,699,1,237,11353,180
4,1,2,2,2,2,1,1,6,32,10,3,1,2,2,8,2,1,222,1,237,11356,180
4,1,1,2,2,2,1,1,10,32,10,4,1,2,2,8,2,1,222,1,237,11356,180
3,1,1,1,7,1,32,1,9,32,17,3,9,1,2,4,2,1,258,1,238,11277,262
17,1,3,3,13,2,32,1,5,32,17,1,1,1,2,6,2,3,550,2,232,11366,180
3,1,1,1,9,1,32,1,10,32,17,1,2,1,2,4,2,5,412,1,237,11281,414
4,1,1,1,8,1,32,1,4,32,17,2,4,1,2,3,2,1,398,1,237,11280,400
3,1,1,1,3,1,32,1,4,32,17,4,2,1,2,4,2,1,258,1,238,11277,262
2,1,1,2,3,3,32,1,11,32,17,4,2,1,2,4,2,1,236,1,237,11269,238
3,1,1,1,2,1,32,1,4,32,17,1,2,2,2,4,2,1,258,1,238,11277,262
2,1,1,1,8,1,32,1,7,32,17,2,2,1,2,3,2,1,936,1,237,11278,944
2,1,1,1,4,1,32,1,3,32,17,4,2,2,2,7,2,1,234,1,237,11278,236
4,1,1,1,5,2,32,1,9,32,17,2,6,1,2,7,2,1,1172,2,232,11251,180
2,1,2,2,3,3,32,1,5,32,17,4,2,1,2,4,2,1,236,1,237,11269,238
5,1,2,3,3,2,32,1,12,32,17,1,1,1,2,7,2,1,250,1,238,11288,254
5,1,1,3,3,2,32,1,12,32,17,3,2,1,2,3,2,1,250,1,238,11288,254
2,1,1,1,2,2,32,1,10,32,17,4,1,2,2,6,2,1,252,1,238,11298,256
4,1,1,1,1,1,32,1,2,32,17,4,1,2,2,99,2,1,239,1,238,11271,244
3,1,1,1,3,2,32,1,6,32,17,9,2,1,2,3,2,5,198,1,237,11272,199
18,1,1,1,1,4,32,1,7,32,17,4,1,2,1,4,2,1,293,2,232,11251,180
1,1,1,1,2,1,32,1,4,32,17,2,4,2,2,3,2,1,233,1,238,11306,239
1,1,1,1,3,1,32,1,10,32,17,3,3,1,2,4,2,1,233,1,238,11306,239
5,1,1,1,4,2,32,1,5,32,17,2,2,2,1,4,2,1,206,1,237,11281,207
3,1,2,2,9,2,32,1,5,32,17,3,2,1,2,3,2,5,531,1,237,11286,534
5,1,1,1,12,1,32,1,12,32,17,3,1,1,1,4,2,3,504,1,238,11298,512
3,1,1,1,1,2,32,1,9,32,17,2,1,2,1,4,2,1,344,1,236,11287,354
1,1,1,1,4,1,32,1,11,32,17,2,2,2,1,4,2,1,236,1,237,11269,238
2,1,1,1,4,1,32,1,3,32,17,2,2,2,2,4,2,1,250,1,238,11288,254
1,1,1,1,10,1,32,1,12,32,17,2,1,1,2,1,2,3,239,1,236,11308,244
1,1,1,1,8,1,32,1,12,32,17,3,1,1,2,4,2,1,504,1,238,11298,512
5,1,2,2,3,2,32,1,4,32,17,1,5,1,2,3,2,5,239,1,236,11308,244
4,1,1,1,2,1,32,1,2,32,17,4,1,2,2,99,2,1,239,1,238,11271,244
3,1,1,1,3,3,32,1,7,32,17,1,2,1,2,6,2,1,252,1,238,11298,256
1,1,2,2,10,1,32,1,1,32,17,1,2,1,2,6,2,3,426,1,237,11311,428
4,1,1,1,3,1,32,1,7,32,17,9,2,1,2,4,2,5,198,1,237,11272,199
4,1,1,1,11,2,32,1,11,32,17,3,2,1,1,4,2,2,639,1,237,11311,642
5,1,1,1,1,1,32,1,12,32,17,3,1,1,1,4,2,1,252,1,238,11298,256
3,1,1,1,2,2,32,1,99,32,17,4,1,2,2,6,2,1,264,1,238,11304,268
4,1,1,1,1,1,32,1,10,32,17,4,2,2,1,4,2,1,251,1,236,11274,257
3,1,1,1,2,2,32,1,8,32,17,1,1,2,1,4,2,1,344,1,236,11287,354
5,1,1,1,9,1,32,1,9,32,17,2,1,1,2,3,2,5,502,1,236,11274,514
1,1,1,1,6,1,32,1,10,32,17,2,4,1,2,4,2,1,687,1,237,11295,690
5,1,1,2,3,1,32,1,12,32,17,9,2,1,2,5,2,5,246,1,237,11316,248
5,1,2,2,3,1,32,1,3,32,17,9,2,1,2,4,2,5,246,1,237,11316,248
3,1,1,1,8,1,32,1,11,32,17,2,4,1,2,7,2,1,398,1,237,11280,400
1,1,1,2,10,1,32,1,3,32,17,2,8,1,2,6,2,3,426,1,237,11311,428
2,1,1,1,4,1,32,1,3,32,17,2,2,1,2,6,2,5,183,1,236,11284,188
5,1,1,1,1,2,32,1,12,32,17,3,1,2,1,4,2,1,183,1,236,11284,188
5,1,1,1,9,2,32,1,5,32,17,2,2,1,2,3,2,3,366,1,236,11284,376
3,1,1,2,9,2,32,1,11,32,17,2,2,1,2,4,2,3,531,1,237,11286,534
3,1,1,1,4,1,32,1,9,32,17,4,2,2,1,4,2,1,258,1,238,11277,262
1,1,3,3,6,1,32,1,12,32,17,2,3,1,2,5,2,1,466,1,238,11306,478
5,1,1,1,2,1,32,1,8,32,17,2,1,2,2,7,2,1,251,1,236,11274,257
2,1,1,1,2,2,32,1,12,32,17,9,1,2,2,9,2,1,233,1,238,11306,239
2,1,1,1,2,2,32,1,1,32,17,3,1,2,2,7,2,1,142,1,237,11320,142
3,1,1,1,4,1,32,1,1,32,17,2,2,1,1,4,1,3,142,1,237,11320,142
5,1,1,1,4,1,32,1,10,32,17,1,2,2,2,6,2,1,142,1,237,11320,142
4,1,1,1,2,1,32,1,5,32,17,4,1,1,2,3,2,1,468,1,236,11321,481
1,1,1,1,9,1,32,1,4,32,17,2,2,1,2,1,2,5,319,1,238,11322,323
5,1,3,3,3,2,32,1,3,32,17,3,2,1,2,4,2,1,250,1,238,11288,254
3,1,1,1,4,3,32,1,5,32,17,1,2,1,2,6,2,1,252,1,238,11298,256
3,1,2,2,8,2,32,1,3,32,17,3,5,1,2,1,2,1,596,1,238,11309,606
5,1,1,1,3,1,32,1,11,32,17,4,1,1,2,3,2,5,365,1,238,11324,372
5,1,1,1,9,1,32,1,12,32,17,1,4,2,2,6,2,5,1095,1,238,11324,1116
2,1,1,1,3,1,32,1,1,32,17,1,2,1,2,3,2,3,333,1,238,11325,340
1,1,1,1,9,1,32,1,4,32,17,2,3,1,2,5,2,1,466,1,238,11306,478
2,2,1,1,1,1,32,1,1,32,17,3,1,2,1,4,1,1,223,1,237,11263,224
5,1,1,1,2,3,32,1,11,32,17,4,1,2,2,3,2,1,222,3,235,11402,180
1,1,1,2,3,2,32,1,11,32,17,3,2,1,2,4,1,3,178,1,236,11326,183
1,1,2,2,3,2,32,1,12,32,17,3,2,1,2,4,1,3,178,1,236,11326,183
1,1,1,1,13,2,32,1,9,32,17,2,6,1,2,5,2,3,356,1,236,11326,366
3,1,1,1,3,2,32,1,6,32,17,2,2,1,2,3,2,5,178,1,236,11326,183
3,1,1,2,9,2,32,1,2,32,17,2,2,1,2,9,2,3,178,1,236,11326,183
3,1,2,2,9,2,32,1,12,32,17,2,1,2,2,3,2,5,178,1,236,11326,183
2,1,1,1,2,1,32,1,9,32,17,3,1,2,2,8,1,1,213,1,237,11311,214
12,1,1,1,1,3,32,1,5,32,17,2,5,2,1,4,1,1,272,3,234,11243,180
1,1,1,3,2,1,32,1,3,32,17,4,1,2,2,4,2,1,229,1,237,11295,230
1,1,2,3,2,1,32,1,99,32,17,4,1,2,2,4,2,5,229,1,237,11295,230
1,1,3,3,2,1,32,1,9,32,17,4,1,2,2,4,2,5,229,1,237,11295,230
1,1,1,3,3,1,32,1,99,32,17,4,2,1,2,4,2,5,229,1,237,11295,230
1,1,2,3,3,1,32,1,99,32,17,4,2,1,2,4,2,5,229,1,237,11295,230
1,1,3,3,3,1,32,1,12,32,17,4,2,1,2,4,2,1,229,1,237,11295,230
2,1,1,1,3,1,32,1,2,32,17,2,2,1,2,5,2,5,222,1,237,11328,224
2,1,1,1,4,2,32,1,12,32,17,1,2,1,1,4,2,2,229,1,237,11295,230
3,1,1,1,5,1,32,1,6,32,17,3,1,1,2,2,2,1,444,1,237,11328,448
5,1,1,1,2,1,32,1,6,32,17,2,1,2,2,4,2,1,222,1,237,11328,224
5,1,1,2,3,1,32,1,5,32,17,4,1,1,2,4,2,1,222,1,237,11328,224
5,1,2,2,3,1,32,1,11,32,17,2,1,1,2,4,2,1,222,1,237,11328,224
5,1,1,1,8,1,32,1,2,32,17,9,4,1,2,6,2,1,444,1,237,11328,448
1,1,1,3,6,1,32,1,11,32,17,4,1,2,1,4,2,1,466,1,238,11306,478
4,3,1,1,10,1,32,1,9,32,17,3,1,1,2,1,2,3,228,1,238,11317,231
1,1,1,1,3,1,32,1,5,32,17,4,2,1,2,8,2,1,191,1,237,11318,193
1,1,1,1,2,1,32,1,11,32,17,4,1,2,2,4,2,1,344,1,236,11287,354
3,1,1,1,2,5,32,1,6,32,17,4,1,1,2,6,1,1,254,1,238,11319,256
3,1,1,2,4,2,32,1,3,32,17,4,2,2,2,99,2,1,221,1,237,11297,222
3,1,2,2,4,2,32,1,6,32,17,4,2,2,2,4,2,1,221,1,237,11297,222
5,1,1,1,9,2,32,1,12,32,17,1,3,1,2,1,2,1,442,1,237,11297,444
5,1,1,1,4,1,1,1,5,32,18,2,2,1,2,1,2,1,221,3,235,11399,180
8,1,1,1,9,2,1,1,12,32,19,3,2,1,2,1,2,3,494,2,232,11340,180
1,1,2,2,2,2,1,1,12,32,19,3,2,1,2,5,2,1,223,1,237,11263,224
11,1,1,2,2,2,1,1,9,32,19,2,1,2,2,6,2,1,247,2,232,11340,180
17,1,1,1,2,2,1,1,1,32,19,4,1,2,2,7,2,1,247,2,232,11340,180
20,1,1,1,7,1,1,1,3,32,19,2,4,1,2,5,2,1,494,2,232,11340,180
11,1,2,2,2,2,1,1,12,32,19,2,1,2,2,6,2,1,247,2,232,11340,180
1,1,1,1,9,4,1,1,2,32,19,2,2,1,2,8,2,3,988,2,232,11340,180
19,1,3,4,9,1,1,1,9,32,20,1,2,1,2,3,2,5,139,2,233,11359,180
4,1,1,1,4,3,1,1,2,32,20,2,2,2,1,4,2,1,138,2,233,11335,180
6,1,1,1,4,2,1,1,2,32,20,1,2,2,2,7,1,1,126,2,233,11339,180
19,1,2,4,9,1,1,1,8,32,20,2,2,1,2,3,2,3,139,2,233,11359,180
19,1,4,4,9,1,1,1,12,32,20,2,2,1,2,3,2,5,139,2,233,11359,180
8,1,1,1,4,4,1,1,2,32,20,2,2,2,1,4,1,1,138,2,233,11335,180
8,1,1,2,8,4,1,1,8,32,20,2,4,1,2,8,2,1,276,2,233,11335,180
8,1,1,1,9,1,1,1,2,32,20,2,2,1,2,7,2,3,139,2,233,11359,180
19,1,1,4,9,1,1,1,7,32,20,2,2,1,2,3,2,3,139,2,233,11359,180
14,1,1,2,7,3,1,1,10,32,20,1,2,1,1,4,2,3,276,2,233,11335,180
5,1,1,1,2,1,1,1,9,32,20,4,1,2,1,4,2,1,126,2,233,11339,180
8,1,2,2,8,4,1,1,8,32,20,1,4,1,2,8,2,1,276,2,233,11335,180
14,1,2,2,7,3,1,1,11,32,20,2,2,1,1,4,2,3,276,2,233,11335,180
11,1,1,1,3,2,1,1,1,32,20,2,1,1,2,7,2,1,138,2,233,11335,180
8,1,1,1,5,2,1,1,3,32,20,1,1,1,1,4,2,1,252,2,233,11339,180
17,1,1,1,1,2,1,1,1,32,20,2,1,2,1,4,2,1,126,2,233,11339,180
17,1,1,1,2,2,1,1,11,32,20,4,1,2,2,6,2,1,126,2,233,11339,180
3,1,2,2,2,1,1,1,7,32,20,4,1,2,2,4,2,1,251,1,236,11310,257
14,1,2,2,6,1,1,1,11,32,22,3,3,1,2,1,2,1,765,2,232,11369,180
16,1,2,2,2,1,1,1,1,32,22,3,1,2,2,8,2,1,255,2,232,11369,180
1,1,1,1,5,1,1,1,6,32,22,1,1,1,2,7,2,1,255,2,232,11369,180
14,1,1,1,2,1,1,1,9,32,22,3,5,2,1,4,2,1,255,2,232,11369,180
14,1,1,2,6,1,1,1,10,32,22,1,3,1,2,1,2,1,765,2,232,11369,180
16,1,1,2,2,1,1,1,4,32,22,1,1,2,2,8,2,1,255,2,232,11369,180
19,1,1,1,4,3,1,1,9,32,22,3,2,2,2,8,1,5,255,2,232,11369,180
11,1,1,1,4,1,1,1,12,32,23,4,2,1,2,9,2,5,204,2,232,11336,180
7,1,1,1,3,1,1,1,7,32,23,4,2,1,2,7,2,1,204,2,232,11336,180
2,1,1,1,10,3,1,1,12,32,23,2,3,1,2,1,1,3,612,2,232,11336,180
8,1,1,3,9,2,1,1,5,32,23,1,3,1,2,7,2,3,612,2,232,11336,180
8,1,2,3,9,2,1,1,5,32,23,1,3,1,2,7,2,3,612,2,232,11336,180
8,1,3,3,9,2,1,1,5,32,23,1,3,2,2,7,2,3,612,2,232,11336,180
18,1,3,5,9,1,1,1,4,32,23,1,1,1,2,5,1,5,204,2,232,11336,180
18,1,1,5,9,1,1,1,1,32,23,1,2,1,2,4,1,5,204,2,232,11336,180
18,1,2,5,9,1,1,1,3,32,23,2,2,1,2,5,1,5,204,2,232,11336,180
19,1,1,1,9,2,1,1,1,32,23,2,2,1,2,9,2,3,408,2,232,11336,180
18,1,5,5,9,1,1,1,11,32,23,2,1,1,2,6,2,5,204,2,232,11336,180
6,1,1,2,9,2,1,1,12,32,24,3,2,1,2,1,2,3,453,3,235,11386,180
8,2,1,1,5,1,1,1,5,32,24,3,3,1,2,7,2,1,302,3,235,11386,180
15,1,1,1,4,1,1,1,1,32,24,3,2,2,2,9,2,1,225,3,235,11249,180
16,1,1,1,3,1,1,1,5,32,24,4,1,1,2,6,2,5,242,2,232,11349,180
6,1,2,2,9,2,1,1,9,32,24,3,2,1,2,1,2,3,453,3,235,11386,180
8,1,1,1,4,1,1,1,10,32,24,1,2,2,2,7,1,3,257,3,234,11397,180
12,1,1,1,2,2,1,1,1,32,24,4,1,2,2,7,2,5,257,3,234,11397,180
12,1,1,1,7,2,1,1,5,32,24,2,4,1,1,4,2,1,514,3,234,11397,180
12,1,1,1,9,2,1,1,6,32,24,2,5,1,2,6,2,3,514,3,234,11397,180
20,1,1,1,9,2,1,1,4,32,24,1,2,1,2,7,2,3,514,3,234,11397,180
1,1,1,1,4,2,1,1,6,32,24,2,2,2,2,6,2,1,225,3,235,11249,180
8,1,1,1,10,3,1,1,9,32,24,3,1,1,2,1,2,3,675,3,235,11249,180
1,2,1,1,3,1,1,1,5,32,24,3,1,1,2,4,2,5,257,3,234,11397,180
4,1,1,2,4,2,1,1,99,32,24,2,2,2,2,7,2,1,225,3,235,11249,180
8,1,1,1,11,3,1,1,10,32,24,4,1,1,2,1,2,3,675,3,235,11249,180
3,1,1,1,4,2,1,1,2,32,24,4,2,2,2,4,2,1,242,2,232,11349,180
7,1,1,1,4,1,1,1,6,32,24,3,2,2,2,3,2,1,242,2,232,11349,180
10,1,1,1,2,2,1,1,5,32,24,4,1,2,1,4,1,1,242,2,232,11349,180
14,1,2,2,3,1,1,1,12,32,24,4,2,1,2,6,2,1,242,2,232,11349,180
14,1,1,2,4,1,1,1,10,32,24,3,2,2,1,4,2,1,242,2,232,11349,180
14,1,2,2,4,1,1,1,3,32,24,2,2,2,1,4,2,1,242,2,232,11349,180
1,1,1,2,9,3,1,1,9,32,24,1,2,1,2,4,2,5,1028,3,234,11397,180
1,1,2,2,9,3,1,1,3,32,24,2,7,1,2,5,2,5,1028,3,234,11397,180
4,1,2,2,4,2,1,1,11,32,24,2,2,2,2,7,2,1,225,3,235,11249,180
8,1,1,1,2,3,1,1,6,32,24,4,1,2,2,1,2,1,225,3,235,11249,180
14,1,1,2,2,1,1,1,5,32,24,4,1,2,2,6,2,1,242,2,232,11349,180
14,1,2,2,2,1,1,1,10,32,24,4,1,2,2,6,2,1,242,2,232,11349,180
1,1,1,1,2,2,1,1,11,32,24,1,1,2,2,6,2,1,240,3,235,11387,180
3,1,1,1,1,1,1,1,2,32,25,3,1,2,1,4,2,1,196,1,6,212,197
8,1,1,1,6,4,1,1,6,32,26,3,3,1,1,4,2,1,955,3,234,11401,180
14,1,1,2,9,2,1,1,8,32,29,2,2,1,2,1,2,3,699,2,232,11360,180
16,1,1,1,9,2,1,1,3,32,29,1,2,1,2,2,2,1,466,2,232,11360,180
1,1,1,1,2,1,1,1,12,32,29,3,1,2,2,6,2,1,159,3,65,3796,180
12,1,1,1,5,2,1,1,11,32,29,1,4,1,2,7,2,1,636,3,65,3796,180
14,1,2,2,9,2,1,1,7,32,29,2,2,1,2,1,2,3,699,2,232,11360,180
15,1,1,1,2,1,1,1,2,32,29,3,1,2,2,4,2,1,233,2,232,11360,180
10,1,3,3,2,3,1,1,7,32,31,3,2,2,2,4,2,1,213,2,232,11371,180
