CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,TMODVICC_2017
1,3,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,9,10,1,3,2,3,0,2,1,3,0,3,1,7,25,1
1,3,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,2,6,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,3,2,6,9,0,0,0,0,0,0,0,2,0,0,0,0,2,1
1,3,2,6,10,0,0,0,1,0,0,0,1,0,0,0,0,2,1
1,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,2,7,10,1,0,0,0,0,0,1,1,0,0,1,3,6,1
1,3,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0,0,1,2,1,0,1,0,0,2,0,0,0,1,7,1
1,3,0,1,1,7,1,8,2,14,7,6,26,6,10,8,14,102,1
1,3,0,2,2,1,0,0,0,0,1,1,1,3,0,0,1,7,1
1,3,0,3,3,3,3,0,1,3,4,5,1,3,2,4,0,26,1
1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,4,5,0,0,0,0,1,0,1,0,0,0,0,0,2,1
1,3,0,4,6,0,0,0,0,0,0,0,1,2,3,0,0,6,1
1,3,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,5,7,0,0,0,0,2,2,0,0,0,2,0,1,7,1
1,3,4,10,11,2,3,0,3,4,8,5,6,6,7,5,0,47,1
1,3,4,11,12,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,3,4,12,13,0,1,1,0,1,0,2,0,0,2,0,0,7,1
1,3,4,13,14,14,7,15,8,17,12,16,17,15,21,17,15,160,1
1,4,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,6,15,18,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,4,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,6,15,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,4,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,6,16,16,1,2,2,1,2,1,3,4,0,3,1,1,20,1
1,4,6,16,17,1,0,1,1,1,2,1,3,1,2,0,0,12,1
1,4,6,16,18,1,0,0,0,0,0,0,0,0,1,1,3,5,1
1,4,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,6,16,20,0,0,0,0,0,0,2,0,2,0,2,0,6,1
1,4,6,16,10,3,1,0,2,1,4,7,1,4,1,3,4,28,1
1,4,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,7,17,21,2,1,2,3,0,3,1,0,0,1,2,1,14,1
1,4,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,3,8,10,0,1,2,0,1,3,1,1,1,1,1,1,13,1
1,4,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,3,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1,4,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,3,9,10,1,1,0,0,1,0,2,0,1,0,0,0,5,1
1,4,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,2,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,2,6,10,0,0,0,0,0,1,0,0,1,0,0,0,2,1
1,4,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,2,7,10,0,1,0,0,0,1,0,0,0,0,0,0,2,1
1,4,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,0,0,0,1,1,0,1,0,0,3,2,0,0,0,8,1
1,4,0,1,1,1,2,2,2,2,2,2,2,2,1,2,1,20,1
1,4,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,4,0,3,3,0,0,1,0,0,0,0,0,3,0,1,1,6,1
1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,4,5,0,0,0,0,0,0,1,1,0,0,0,0,2,1
1,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,1,5,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,4,4,10,11,1,0,2,0,0,0,0,0,0,0,1,3,6,1
1,4,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,4,12,13,1,0,1,0,1,0,0,0,0,0,0,0,2,1
1,4,4,13,14,2,3,5,5,1,1,6,4,5,2,0,2,34,1
1,10,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,6,15,17,0,0,0,2,0,0,0,0,0,0,0,0,2,1
1,10,6,15,18,1,0,1,0,0,0,1,0,0,0,0,0,2,1
1,10,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,6,15,20,0,0,0,1,0,0,0,0,3,0,0,0,4,1
1,10,6,15,10,0,0,1,0,1,1,0,1,0,0,0,0,4,1
1,10,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,6,16,16,0,2,0,0,2,1,3,8,13,8,2,9,48,1
1,10,6,16,17,0,0,1,0,2,0,1,3,1,1,2,2,13,1
1,10,6,16,18,0,0,1,1,1,1,0,1,0,0,1,0,6,1
1,10,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,6,16,20,0,1,0,0,1,1,0,1,1,1,1,0,7,1
1,10,6,16,10,2,2,4,2,3,3,3,7,4,2,4,6,40,1
1,10,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,7,17,21,1,1,2,1,2,1,0,1,3,2,1,3,17,1
1,10,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,3,8,9,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,10,3,8,8,0,0,0,1,0,0,0,0,0,1,0,1,3,1
1,10,3,8,10,3,0,3,2,4,9,4,6,12,7,5,3,55,1
1,10,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,3,9,10,0,1,2,0,1,1,1,1,1,3,1,1,13,1
1,10,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,2,6,10,0,0,0,0,0,0,0,1,1,0,0,0,2,1
1,10,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,2,7,10,0,0,0,0,1,0,1,1,0,1,0,1,5,1
1,10,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,5,1
1,10,0,1,1,1,2,4,1,6,4,1,4,9,7,2,2,42,1
1,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,0,3,3,0,0,1,0,1,2,3,3,2,1,1,0,14,1
1,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,0,4,5,1,0,0,0,0,0,2,1,1,0,1,0,5,1
1,10,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,1,5,7,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1,10,4,10,11,0,3,0,2,6,7,1,4,5,2,0,3,33,1
1,10,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,4,12,13,1,1,0,0,0,1,0,0,0,1,1,0,4,1
1,10,4,13,14,3,3,4,3,8,11,1,5,12,5,4,4,60,1
1,5,6,15,16,0,0,0,2,1,0,2,1,1,0,0,0,7,1
1,5,6,15,17,0,1,1,1,0,0,0,2,1,1,1,1,9,1
1,5,6,15,18,0,1,0,1,0,1,1,0,0,1,3,3,11,1
1,5,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,6,15,20,0,1,2,1,1,4,3,1,5,2,2,2,24,1
1,5,6,15,10,0,0,0,1,1,0,0,0,0,0,0,2,4,1
1,5,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,6,16,16,28,13,22,33,19,30,27,33,37,51,33,35,333,1
1,5,6,16,17,7,7,9,7,8,14,14,16,10,19,22,12,138,1
1,5,6,16,18,19,8,6,4,2,15,14,19,15,17,17,14,131,1
1,5,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,6,16,20,2,3,2,0,2,9,5,3,4,7,8,2,45,1
1,5,6,16,10,23,15,13,15,18,21,24,38,33,20,31,28,256,1
1,5,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,7,17,21,1,1,0,1,1,0,1,6,4,2,2,0,18,1
1,5,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,15,24,0,1,0,0,1,0,0,0,0,0,0,0,2,1
1,5,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,3,8,9,1,0,1,0,1,0,2,0,1,0,1,0,6,1
1,5,3,8,8,0,0,1,0,1,1,0,0,0,0,0,1,4,1
1,5,3,8,10,5,9,6,8,18,30,29,28,19,21,18,15,201,1
1,5,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,3,9,10,5,2,2,6,9,3,5,3,4,13,3,5,55,1
1,5,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,2,6,8,0,1,0,0,1,0,1,0,0,1,0,0,4,1
1,5,2,6,9,1,0,1,1,0,0,0,0,0,0,0,0,2,1
1,5,2,6,10,1,1,0,0,0,0,0,0,1,1,0,0,3,1
1,5,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,2,7,10,1,0,0,3,0,0,1,4,0,3,1,2,14,1
1,5,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,0,0,2,0,1,0,2,8,12,6,2,5,7,3,46,1
1,5,0,1,1,7,12,10,8,22,25,19,12,24,24,20,15,191,1
1,5,0,2,2,1,1,0,0,0,3,0,2,1,3,2,2,14,1
1,5,0,3,3,1,2,5,5,4,8,7,13,1,6,5,10,66,1
1,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,4,5,0,2,1,3,3,2,0,2,5,0,3,2,23,1
1,5,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,5,14,15,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,5,1,5,7,0,0,2,1,4,3,3,1,0,2,1,0,17,1
1,5,4,10,11,3,5,5,6,12,19,13,15,11,19,9,13,127,1
1,5,4,11,12,1,0,1,0,0,0,0,0,1,0,0,0,2,1
1,5,4,12,13,2,0,1,0,4,2,4,3,2,2,1,1,20,1
1,5,4,13,14,14,24,17,20,22,34,37,18,33,28,18,29,280,1
1,6,6,15,16,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,6,6,15,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,6,15,18,0,0,0,0,1,0,0,0,0,0,0,1,2,1
1,6,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,6,15,20,2,0,2,0,1,0,2,1,3,1,1,0,11,1
1,6,6,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,6,16,16,5,7,5,6,14,3,10,5,13,5,8,9,85,1
1,6,6,16,17,4,1,4,2,2,3,4,0,2,5,3,5,31,1
1,6,6,16,18,2,0,0,0,2,4,3,2,5,4,9,6,35,1
1,6,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,6,16,20,5,0,3,2,3,6,5,2,3,2,4,2,32,1
1,6,6,16,10,9,8,9,10,16,10,16,12,15,20,6,9,131,1
1,6,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,7,17,21,2,0,2,0,1,0,0,4,1,5,1,3,17,1
1,6,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,3,8,9,0,0,0,0,1,1,0,1,0,0,2,0,5,1
1,6,3,8,8,0,0,1,0,1,0,0,0,0,0,0,0,2,1
1,6,3,8,10,4,2,1,12,16,8,5,12,13,14,12,9,104,1
1,6,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,3,9,10,2,4,2,3,3,3,2,6,5,2,0,4,34,1
1,6,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,2,6,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,6,2,6,10,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,6,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,2,7,10,1,2,2,0,0,1,2,0,0,0,2,0,9,1
1,6,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,0,0,0,2,1,2,1,1,2,3,1,4,2,1,0,18,1
1,6,0,1,1,4,6,6,3,12,5,6,9,11,11,9,5,83,1
1,6,0,2,2,0,1,0,0,0,0,0,0,0,2,1,0,4,1
1,6,0,3,3,0,0,1,0,2,2,0,2,2,2,0,0,11,1
1,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,0,4,5,0,1,1,0,1,0,1,0,0,0,1,0,5,1
1,6,0,4,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,6,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,1,5,7,0,1,1,0,0,2,0,0,0,2,1,0,7,1
1,6,4,10,11,4,4,6,6,6,4,3,7,11,8,11,8,74,1
1,6,4,11,12,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,6,4,12,13,3,0,0,0,1,0,0,1,0,1,3,1,7,1
1,6,4,13,14,13,14,9,13,18,23,18,25,43,31,23,23,240,1
1,7,6,15,16,0,0,0,0,0,1,0,0,1,0,0,0,2,1
1,7,6,15,17,0,0,0,0,0,0,2,0,0,0,0,0,2,1
1,7,6,15,18,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,7,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,6,15,20,0,1,0,0,1,1,0,0,0,0,1,0,4,1
1,7,6,15,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,7,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,6,16,16,7,7,9,5,9,8,7,7,5,11,16,13,97,1
1,7,6,16,17,3,4,3,3,6,4,2,3,3,3,6,3,40,1
1,7,6,16,18,2,1,2,4,0,4,10,7,4,10,2,5,49,1
1,7,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,6,16,20,4,2,0,2,2,3,2,1,4,5,2,5,28,1
1,7,6,16,10,10,8,14,5,7,22,9,11,9,14,14,12,125,1
1,7,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,7,17,21,3,3,0,1,2,4,3,5,4,1,4,4,31,1
1,7,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,15,10,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,7,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,3,8,9,2,1,0,0,1,2,0,0,2,0,2,2,10,1
1,7,3,8,8,0,0,0,0,1,1,1,0,1,0,0,1,5,1
1,7,3,8,10,7,3,4,1,9,12,12,11,9,6,10,4,81,1
1,7,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,3,9,9,0,0,0,0,0,0,0,0,1,0,1,0,2,1
1,7,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,3,9,10,2,2,1,3,3,4,4,2,5,4,5,3,36,1
1,7,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,2,6,9,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,7,2,6,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,7,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,2,7,10,0,0,0,0,1,0,1,0,1,2,1,1,7,1
1,7,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,0,0,0,1,0,1,1,6,0,1,3,2,1,2,2,19,1
1,7,0,1,1,2,4,1,4,16,14,7,7,8,3,7,7,78,1
1,7,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,3,1
1,7,0,3,3,1,0,3,0,2,9,6,5,0,3,4,4,36,1
1,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,0,4,5,0,0,0,0,1,2,1,0,1,0,3,1,9,1
1,7,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7,1,5,7,2,0,2,2,1,3,1,1,0,0,0,1,11,1
1,7,4,10,11,3,5,3,3,4,5,3,5,2,4,2,1,37,1
1,7,4,11,12,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,7,4,12,13,0,0,0,1,1,1,0,1,0,2,0,1,7,1
1,7,4,13,14,13,4,12,4,18,14,11,12,12,18,17,7,129,1
1,11,6,15,16,0,0,0,0,0,0,1,0,2,0,0,0,3,1
1,11,6,15,17,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,11,6,15,18,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,11,6,15,19,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,11,6,15,20,0,1,0,1,0,1,0,2,2,1,0,0,8,1
1,11,6,15,10,0,0,1,0,1,0,1,0,0,0,0,0,3,1
1,11,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,6,16,16,6,7,6,7,4,7,4,4,14,4,4,6,67,1
1,11,6,16,17,3,4,14,0,4,6,1,3,4,4,13,13,66,1
1,11,6,16,18,2,1,3,6,6,6,7,9,0,3,6,6,53,1
